location_name,sex_name,measure_name,age_name,age_midpoint,period,period_midpoint,cohort_midpoint,events,population,rate,window,age_coverage,age_index,period_index,cohort_index,cohort_level,fitted_rate
United States of America,Male,DALYs,55-59 years,57.0,2019-2023,2021.0,1964.0,207676.3405819631,53099897.063387685,391.10497772538184,primary_1994_2023,10-14 to 65-69,9,5,-4,7,390.2199383870373
United States of America,Male,DALYs,60-64 years,62.0,1994-1998,1996.0,1934.0,80034.72141615243,23809576.484621506,336.1450862758793,primary_1994_2023,10-14 to 65-69,10,0,-10,1,335.7702896074947
United States of America,Male,DALYs,60-64 years,62.0,1999-2003,2001.0,1939.0,88487.1321315674,26381128.785924055,335.4182940753494,primary_1994_2023,10-14 to 65-69,10,1,-9,2,334.70683457332115
United States of America,Male,DALYs,60-64 years,62.0,2004-2008,2006.0,1944.0,109189.74075149948,32742033.63696486,333.4849079998111,primary_1994_2023,10-14 to 65-69,10,2,-8,3,335.7245249227174
United States of America,Male,DALYs,60-64 years,62.0,2009-2013,2011.0,1949.0,139171.11543547438,41374384.68452753,336.3702360690796,primary_1994_2023,10-14 to 65-69,10,3,-7,4,338.4771044842504
United States of America,Male,DALYs,60-64 years,62.0,2014-2018,2016.0,1954.0,157935.93397959595,46966970.62292856,336.27021688832116,primary_1994_2023,10-14 to 65-69,10,4,-6,5,334.58984390920455
United States of America,Male,DALYs,60-64 years,62.0,2019-2023,2021.0,1959.0,171567.1106859112,51415872.297850996,333.6851112668609,primary_1994_2023,10-14 to 65-69,10,5,-5,6,332.65072999211566
United States of America,Male,DALYs,65-69 years,67.0,1994-1998,1996.0,1929.0,59622.319926632306,22297519.56212669,267.3944057342747,primary_1994_2023,10-14 to 65-69,11,0,-11,0,267.39440573427413
United States of America,Male,DALYs,65-69 years,67.0,1999-2003,2001.0,1934.0,58397.63367516388,21907304.72525276,266.56694836516505,primary_1994_2023,10-14 to 65-69,11,1,-10,1,266.89035097276087
United States of America,Male,DALYs,65-69 years,67.0,2004-2008,2006.0,1939.0,64973.7416450585,24586450.296011683,264.26645921960636,primary_1994_2023,10-14 to 65-69,11,2,-9,2,266.51138962138754
United States of America,Male,DALYs,65-69 years,67.0,2009-2013,2011.0,1944.0,81784.58466711282,30785697.805933744,265.6577258136711,primary_1994_2023,10-14 to 65-69,11,3,-8,3,267.3950904627162
United States of America,Male,DALYs,65-69 years,67.0,2014-2018,2016.0,1949.0,103386.35696528787,38854251.38298751,266.08763078769806,primary_1994_2023,10-14 to 65-69,11,4,-7,4,264.31789557616145
United States of America,Male,DALYs,65-69 years,67.0,2019-2023,2021.0,1954.0,115406.81344026916,43737459.211942375,263.86263747290946,primary_1994_2023,10-14 to 65-69,11,5,-6,5,262.80335423434263
United States of America,Male,Incidence,10-14 years,12.0,1994-1998,1996.0,1984.0,4561.6344914817055,49872933.54013437,9.146513284226222,primary_1994_2023,10-14 to 65-69,0,0,0,11,9.390172282687654
United States of America,Male,Incidence,10-14 years,12.0,1999-2003,2001.0,1989.0,4858.925565903895,53713958.16529686,9.04592722612484,primary_1994_2023,10-14 to 65-69,0,1,1,12,9.260764932046689
United States of America,Male,Incidence,10-14 years,12.0,2004-2008,2006.0,1994.0,4796.531811300548,54170630.7484584,8.85448765323274,primary_1994_2023,10-14 to 65-69,0,2,2,13,8.95979913650115
United States of America,Male,Incidence,10-14 years,12.0,2009-2013,2011.0,1999.0,4946.17577589472,53448303.11743942,9.254130603597877,primary_1994_2023,10-14 to 65-69,0,3,3,14,8.973443077618255
United States of America,Male,Incidence,10-14 years,12.0,2014-2018,2016.0,2004.0,5065.190323075397,54654150.99716476,9.267713852765105,primary_1994_2023,10-14 to 65-69,0,4,4,15,9.005898497447184
United States of America,Male,Incidence,10-14 years,12.0,2019-2023,2021.0,2009.0,4961.024694324799,54893441.85945153,9.03755444416647,primary_1994_2023,10-14 to 65-69,0,5,5,16,9.037554444166455
United States of America,Male,Incidence,15-19 years,17.0,1994-1998,1996.0,1979.0,26979.229051342918,49022888.719093956,55.033943850058684,primary_1994_2023,10-14 to 65-69,1,0,-1,10,55.20669128022548
United States of America,Male,Incidence,15-19 years,17.0,1999-2003,2001.0,1984.0,28943.00991223946,52654713.034304515,54.96755797222389,primary_1994_2023,10-14 to 65-69,1,1,0,11,54.82992646164733
United States of America,Male,Incidence,15-19 years,17.0,2004-2008,2006.0,1989.0,31191.141537599266,56113645.25665799,55.58566262258355,primary_1994_2023,10-14 to 65-69,1,2,1,12,54.00324358238337
United States of America,Male,Incidence,15-19 years,17.0,2009-2013,2011.0,1994.0,30622.707756939875,56005123.04650836,54.67840456579275,primary_1994_2023,10-14 to 65-69,1,3,2,13,53.556615384173355
United States of America,Male,Incidence,15-19 years,17.0,2014-2018,2016.0,1999.0,28284.235710281155,54844255.72734927,51.571920040071966,primary_1994_2023,10-14 to 65-69,1,4,3,14,52.70673233819276
United States of America,Male,Incidence,15-19 years,17.0,2019-2023,2021.0,2004.0,28209.78957385373,55553859.17888075,50.77917176378254,primary_1994_2023,10-14 to 65-69,1,5,4,15,52.23115412652432
United States of America,Male,Incidence,20-24 years,22.0,1994-1998,1996.0,1974.0,43875.30723540533,47493085.19655239,92.38251643123476,primary_1994_2023,10-14 to 65-69,2,0,-2,9,91.82237705587502
United States of America,Male,Incidence,20-24 years,22.0,1999-2003,2001.0,1979.0,46659.39374594483,50228623.78286144,92.89403179281517,primary_1994_2023,10-14 to 65-69,2,1,-1,10,91.6590859994457
United States of America,Male,Incidence,20-24 years,22.0,2004-2008,2006.0,1984.0,50743.426745125194,53813369.9350808,94.29520360152299,primary_1994_2023,10-14 to 65-69,2,2,0,11,90.91391255909924
United States of America,Male,Incidence,20-24 years,22.0,2009-2013,2011.0,1989.0,51371.739708518806,56473757.581828445,90.96568372324616,primary_1994_2023,10-14 to 65-69,2,3,1,12,91.78556698986144
United States of America,Male,Incidence,20-24 years,22.0,2014-2018,2016.0,1994.0,48919.541639973955,56625027.78079313,86.39208413168703,primary_1994_2023,10-14 to 65-69,2,4,2,13,89.44576915733572
United States of America,Male,Incidence,20-24 years,22.0,2019-2023,2021.0,1999.0,47356.34413809516,54934749.26198155,86.20471518356209,primary_1994_2023,10-14 to 65-69,2,5,3,14,86.9177282198836
United States of America,Male,Incidence,25-29 years,27.0,1994-1998,1996.0,1969.0,30973.364844332988,50935015.21446335,60.80957218510437,primary_1994_2023,10-14 to 65-69,3,0,-3,8,60.40017203722184
United States of America,Male,Incidence,25-29 years,27.0,1999-2003,2001.0,1974.0,29599.15331903012,48326761.37330586,61.24795553831533,primary_1994_2023,10-14 to 65-69,3,1,-2,9,60.680235656495505
United States of America,Male,Incidence,25-29 years,27.0,2004-2008,2006.0,1979.0,31346.424509777436,51226983.62632066,61.19123612359542,primary_1994_2023,10-14 to 65-69,3,2,-1,10,60.49272264041301
United States of America,Male,Incidence,25-29 years,27.0,2009-2013,2011.0,1984.0,32347.005505731133,54103552.336647324,59.78721194582397,primary_1994_2023,10-14 to 65-69,3,3,0,11,61.503498754805335
United States of America,Male,Incidence,25-29 years,27.0,2014-2018,2016.0,1989.0,34267.437449702986,57445326.446346305,59.65226341207866,primary_1994_2023,10-14 to 65-69,3,4,1,12,61.014913400475535
United States of America,Male,Incidence,25-29 years,27.0,2019-2023,2021.0,1994.0,34380.21111069431,57093760.670273684,60.21710727595255,primary_1994_2023,10-14 to 65-69,3,5,2,13,58.710665303432286
United States of America,Male,Incidence,30-34 years,32.0,1994-1998,1996.0,1964.0,20471.785734311816,54616439.276124045,37.482827525267105,primary_1994_2023,10-14 to 65-69,4,0,-4,7,37.08096869973606
United States of America,Male,Incidence,30-34 years,32.0,1999-2003,2001.0,1969.0,19421.57992531619,51845440.74891769,37.46053586345802,primary_1994_2023,10-14 to 65-69,4,1,-3,8,37.41742580620454
United States of America,Male,Incidence,30-34 years,32.0,2004-2008,2006.0,1974.0,18226.101302153274,49250577.30356569,37.00687849771403,primary_1994_2023,10-14 to 65-69,4,2,-2,9,37.541521614822116
United States of America,Male,Incidence,30-34 years,32.0,2009-2013,2011.0,1979.0,19260.633470731947,51701501.28440709,37.2535284126089,primary_1994_2023,10-14 to 65-69,4,3,-1,10,38.36273913200083
United States of America,Male,Incidence,30-34 years,32.0,2014-2018,2016.0,1984.0,21261.146272946484,55343081.92367988,38.41699004451248,primary_1994_2023,10-14 to 65-69,4,4,0,11,38.32643545323947
United States of America,Male,Incidence,30-34 years,32.0,2019-2023,2021.0,1989.0,22504.893078357985,58481815.92136626,38.481864360398305,primary_1994_2023,10-14 to 65-69,4,5,1,12,37.54310613843629
United States of America,Male,Incidence,35-39 years,37.0,1994-1998,1996.0,1959.0,15711.637587833873,56244448.00883112,27.934557354651147,primary_1994_2023,10-14 to 65-69,5,0,-5,6,27.726466087333186
United States of America,Male,Incidence,35-39 years,37.0,1999-2003,2001.0,1964.0,15373.268313536855,55347793.54359788,27.775756411007087,primary_1994_2023,10-14 to 65-69,5,1,-4,7,27.907728520468694
United States of America,Male,Incidence,35-39 years,37.0,2004-2008,2006.0,1969.0,14495.122674119262,52574390.82784526,27.57069068395583,primary_1994_2023,10-14 to 65-69,5,2,-3,8,28.123942845144814
United States of America,Male,Incidence,35-39 years,37.0,2009-2013,2011.0,1974.0,14374.634320487527,49829135.71167236,28.84784998813516,primary_1994_2023,10-14 to 65-69,5,3,-2,9,28.923845714930426
United States of America,Male,Incidence,35-39 years,37.0,2014-2018,2016.0,1979.0,15459.433233303726,52824660.07938396,29.26556121718827,primary_1994_2023,10-14 to 65-69,5,4,-1,10,29.043296193548883
United States of America,Male,Incidence,35-39 years,37.0,2019-2023,2021.0,1984.0,16337.980659652656,56407273.21346137,28.96431564387988,primary_1994_2023,10-14 to 65-69,5,5,0,11,28.650375584387255
United States of America,Male,Incidence,40-44 years,42.0,1994-1998,1996.0,1954.0,11544.134966723701,51520416.70334873,22.406913036426108,primary_1994_2023,10-14 to 65-69,6,0,-6,5,22.377124666481542
United States of America,Male,Incidence,40-44 years,42.0,1999-2003,2001.0,1959.0,12467.239004752675,56113341.578119315,22.21795860686029,primary_1994_2023,10-14 to 65-69,6,1,-5,6,22.416493731007968
United States of America,Male,Incidence,40-44 years,42.0,2004-2008,2006.0,1964.0,12219.544193726237,55250237.958182946,22.116726814778247,primary_1994_2023,10-14 to 65-69,6,2,-4,7,22.533390113502595
United States of America,Male,Incidence,40-44 years,42.0,2009-2013,2011.0,1969.0,12428.740877955017,52489673.22306727,23.678449711691183,primary_1994_2023,10-14 to 65-69,6,3,-3,8,23.27663074733801
United States of America,Male,Incidence,40-44 years,42.0,2014-2018,2016.0,1974.0,11928.76956047972,50152091.87608911,23.785188442293016,primary_1994_2023,10-14 to 65-69,6,4,-2,9,23.522965795802907
United States of America,Male,Incidence,40-44 years,42.0,2019-2023,2021.0,1979.0,12360.56587087599,52990681.13329992,23.325923740784823,primary_1994_2023,10-14 to 65-69,6,5,-1,10,23.322630907831183
United States of America,Male,Incidence,45-49 years,47.0,1994-1998,1996.0,1949.0,9414.058081938823,45015490.83154739,20.912929989294575,primary_1994_2023,10-14 to 65-69,7,0,-7,4,20.90614243128341
United States of America,Male,Incidence,45-49 years,47.0,1999-2003,2001.0,1954.0,10577.48531947669,50841755.61904954,20.80472082579596,primary_1994_2023,10-14 to 65-69,7,1,-6,5,20.846954917045235
United States of America,Male,Incidence,45-49 years,47.0,2004-2008,2006.0,1959.0,11472.2950888735,55552109.65140812,20.65141209013059,primary_1994_2023,10-14 to 65-69,7,2,-5,6,20.85618695988342
United States of America,Male,Incidence,45-49 years,47.0,2009-2013,2011.0,1964.0,11960.23782693785,54923259.91949417,21.77627082672991,primary_1994_2023,10-14 to 65-69,7,3,-4,7,21.48996102569987
United States of America,Male,Incidence,45-49 years,47.0,2014-2018,2016.0,1969.0,11550.206767534262,52581978.48581663,21.96609389783573,primary_1994_2023,10-14 to 65-69,7,4,-3,8,21.813298366670175
United States of America,Male,Incidence,45-49 years,47.0,2019-2023,2021.0,1974.0,10823.904870191105,50182567.833171695,21.569053433404186,primary_1994_2023,10-14 to 65-69,7,5,-2,9,21.766514694402268
United States of America,Male,Incidence,50-54 years,52.0,1994-1998,1996.0,1944.0,6857.404300717127,35305845.72143544,19.422858058187657,primary_1994_2023,10-14 to 65-69,8,0,-8,3,19.44266505506728
United States of America,Male,Incidence,50-54 years,52.0,1999-2003,2001.0,1949.0,8589.466149613836,44278204.79499547,19.398858172733906,primary_1994_2023,10-14 to 65-69,8,1,-7,4,19.3454658903066
United States of America,Male,Incidence,50-54 years,52.0,2004-2008,2006.0,1954.0,9612.905338659588,50117162.30633972,19.180865189255886,primary_1994_2023,10-14 to 65-69,8,2,-6,5,19.26534530017854
United States of America,Male,Incidence,50-54 years,52.0,2009-2013,2011.0,1959.0,10932.805035909289,54977348.12864849,19.886017438175134,primary_1994_2023,10-14 to 65-69,8,3,-5,6,19.756542636319537
United States of America,Male,Incidence,50-54 years,52.0,2014-2018,2016.0,1964.0,10980.636520624683,54492651.87735545,20.150673792382843,primary_1994_2023,10-14 to 65-69,8,4,-4,7,20.003398779636264
United States of America,Male,Incidence,50-54 years,52.0,2019-2023,2021.0,1969.0,10305.5505197284,52023636.150697194,19.809362209662254,primary_1994_2023,10-14 to 65-69,8,5,-3,8,20.048648398940358
United States of America,Male,Incidence,55-59 years,57.0,1994-1998,1996.0,1939.0,4960.586860271502,27664820.946437705,17.931028253809313,primary_1994_2023,10-14 to 65-69,9,0,-9,2,18.007652529158516
United States of America,Male,Incidence,55-59 years,57.0,1999-2003,2001.0,1944.0,6137.691031581842,34121176.93394192,17.987922994169626,primary_1994_2023,10-14 to 65-69,9,1,-8,3,17.80769595287393
United States of America,Male,Incidence,55-59 years,57.0,2004-2008,2006.0,1949.0,7605.07969363833,42939125.77863054,17.71130537879544,primary_1994_2023,10-14 to 65-69,9,2,-7,4,17.695384856833652
United States of America,Male,Incidence,55-59 years,57.0,2009-2013,2011.0,1954.0,8779.739752026355,48816761.40144102,17.985092619780353,primary_1994_2023,10-14 to 65-69,9,3,-6,5,18.063399260120526
United States of America,Male,Incidence,55-59 years,57.0,2014-2018,2016.0,1959.0,9846.50791715786,53723993.714657985,18.327952254359957,primary_1994_2023,10-14 to 65-69,9,4,-5,6,18.20227872648444
United States of America,Male,Incidence,55-59 years,57.0,2019-2023,2021.0,1964.0,9586.453922632641,53099897.063387685,18.053620539393645,primary_1994_2023,10-14 to 65-69,9,5,-4,7,18.197603655994325
United States of America,Male,Incidence,60-64 years,62.0,1994-1998,1996.0,1934.0,3580.4116689888733,23809576.484621506,15.037695741045392,primary_1994_2023,10-14 to 65-69,10,0,-10,1,15.105130953963167
United States of America,Male,Incidence,60-64 years,62.0,1999-2003,2001.0,1939.0,3992.1037701097594,26381128.785924055,15.132422128350287,primary_1994_2023,10-14 to 65-69,10,1,-9,2,14.99578399129189
United States of America,Male,Incidence,60-64 years,62.0,2004-2008,2006.0,1944.0,4863.836879363404,32742033.63696486,14.855023769422388,primary_1994_2023,10-14 to 65-69,10,2,-8,3,14.80978275194282
United States of America,Male,Incidence,60-64 years,62.0,2009-2013,2011.0,1949.0,6168.398898412031,41374384.68452753,14.908738692901409,primary_1994_2023,10-14 to 65-69,10,3,-7,4,15.084913803503879
United States of America,Male,Incidence,60-64 years,62.0,2014-2018,2016.0,1954.0,7160.667488000103,46966970.62292856,15.246177032555671,primary_1994_2023,10-14 to 65-69,10,4,-6,5,15.131236944983335
United States of America,Male,Incidence,60-64 years,62.0,2019-2023,2021.0,1959.0,7725.595672083955,51415872.297850996,15.025701844227697,primary_1994_2023,10-14 to 65-69,10,5,-5,6,15.05553891241455
United States of America,Male,Incidence,65-69 years,67.0,1994-1998,1996.0,1929.0,2396.8910383294574,22297519.56212669,10.7495859871368,primary_1994_2023,10-14 to 65-69,11,0,-11,0,10.749585987136749
United States of America,Male,Incidence,65-69 years,67.0,1999-2003,2001.0,1934.0,2370.5187333945323,21907304.72525276,10.820677226724348,primary_1994_2023,10-14 to 65-69,11,1,-10,1,10.768184987312775
United States of America,Male,Incidence,65-69 years,67.0,2004-2008,2006.0,1939.0,2611.974073991548,24586450.296011683,10.623632295611424,primary_1994_2023,10-14 to 65-69,11,2,-9,2,10.676184511148874
United States of America,Male,Incidence,65-69 years,67.0,2009-2013,2011.0,1944.0,3283.5085215715512,30785697.805933744,10.665694642590418,primary_1994_2023,10-14 to 65-69,11,3,-8,3,10.80780367942223
United States of America,Male,Incidence,65-69 years,67.0,2014-2018,2016.0,1949.0,4236.781752038453,38854251.38298751,10.904293870640744,primary_1994_2023,10-14 to 65-69,11,4,-7,4,10.817420763463078
United States of America,Male,Incidence,65-69 years,67.0,2019-2023,2021.0,1954.0,4697.982839884091,43737459.211942375,10.741325455414934,primary_1994_2023,10-14 to 65-69,11,5,-6,5,10.713982101642578
United States of America,Male,Prevalence,10-14 years,12.0,1994-1998,1996.0,1984.0,7481.121644658426,49872933.54013437,15.00036415270845,primary_1994_2023,10-14 to 65-69,0,0,0,11,15.19152305398493
United States of America,Male,Prevalence,10-14 years,12.0,1999-2003,2001.0,1989.0,7968.082223293851,53713958.16529686,14.834286087748815,primary_1994_2023,10-14 to 65-69,0,1,1,12,14.975341273927341
United States of America,Male,Prevalence,10-14 years,12.0,2004-2008,2006.0,1994.0,7865.972843371589,54170630.7484584,14.520733346999915,primary_1994_2023,10-14 to 65-69,0,2,2,13,14.783768126304992
United States of America,Male,Prevalence,10-14 years,12.0,2009-2013,2011.0,1999.0,8111.824958467204,53448303.11743942,15.176955086195113,primary_1994_2023,10-14 to 65-69,0,3,3,14,14.913383958567199
United States of America,Male,Prevalence,10-14 years,12.0,2014-2018,2016.0,2004.0,8305.730144531815,54654150.99716476,15.19688805515007,primary_1994_2023,10-14 to 65-69,0,4,4,15,14.873385915694119
United States of America,Male,Prevalence,10-14 years,12.0,2019-2023,2021.0,2009.0,8134.81145093151,54893441.85945153,14.819277449863277,primary_1994_2023,10-14 to 65-69,0,5,5,16,14.819277449863216
United States of America,Male,Prevalence,15-19 years,17.0,1994-1998,1996.0,1979.0,66472.3018226074,49022888.719093956,135.59442040125444,primary_1994_2023,10-14 to 65-69,1,0,-1,10,136.92309274354926
United States of America,Male,Prevalence,15-19 years,17.0,1999-2003,2001.0,1984.0,70978.7943341245,52654713.034304515,134.80045801005858,primary_1994_2023,10-14 to 65-69,1,1,0,11,135.57204171840144
United States of America,Male,Prevalence,15-19 years,17.0,2004-2008,2006.0,1989.0,75368.43017326506,56113645.25665799,134.3139085485138,primary_1994_2023,10-14 to 65-69,1,2,1,12,133.94881797132743
United States of America,Male,Prevalence,15-19 years,17.0,2009-2013,2011.0,1994.0,76081.24082934069,56005123.04650836,135.8469309426577,primary_1994_2023,10-14 to 65-69,1,3,2,13,132.31828866373183
United States of America,Male,Prevalence,15-19 years,17.0,2014-2018,2016.0,1999.0,72266.98585652039,54844255.72734927,131.76764803917814,primary_1994_2023,10-14 to 65-69,1,4,3,14,130.9822766307604
United States of America,Male,Prevalence,15-19 years,17.0,2019-2023,2021.0,2004.0,71746.23351209993,55553859.17888075,129.14716380203313,primary_1994_2023,10-14 to 65-69,1,5,4,15,131.91019101576947
United States of America,Male,Prevalence,20-24 years,22.0,1994-1998,1996.0,1974.0,239301.24937320084,47493085.19655239,503.8654540610307,primary_1994_2023,10-14 to 65-69,2,0,-2,9,505.32437340335235
United States of America,Male,Prevalence,20-24 years,22.0,1999-2003,2001.0,1979.0,253161.8440076186,50228623.78286144,504.01907307283267,primary_1994_2023,10-14 to 65-69,2,1,-1,10,502.3635902370135
United States of America,Male,Prevalence,20-24 years,22.0,2004-2008,2006.0,1984.0,274339.47202677984,53813369.9350808,509.797978379233,primary_1994_2023,10-14 to 65-69,2,2,0,11,498.5456481361204
United States of America,Male,Prevalence,20-24 years,22.0,2009-2013,2011.0,1989.0,281823.7799961498,56473757.581828445,499.03493598384574,primary_1994_2023,10-14 to 65-69,2,3,1,12,492.885740988972
United States of America,Male,Prevalence,20-24 years,22.0,2014-2018,2016.0,1994.0,267385.008057949,56625027.78079313,472.20287307063256,primary_1994_2023,10-14 to 65-69,2,4,2,13,477.78096858047184
United States of America,Male,Prevalence,20-24 years,22.0,2019-2023,2021.0,1999.0,256393.05667756565,54934749.26198155,466.72290330267606,primary_1994_2023,10-14 to 65-69,2,5,3,14,477.58829372380575
United States of America,Male,Prevalence,25-29 years,27.0,1994-1998,1996.0,1969.0,397486.78896658716,50935015.21446335,780.3802301677099,primary_1994_2023,10-14 to 65-69,3,0,-3,8,782.1313909082728
United States of America,Male,Prevalence,25-29 years,27.0,1999-2003,2001.0,1974.0,378231.1312917585,48326761.37330586,782.6535868399433,primary_1994_2023,10-14 to 65-69,3,1,-2,9,780.350831484393
United States of America,Male,Prevalence,25-29 years,27.0,2004-2008,2006.0,1979.0,404826.1299158407,51226983.62632066,790.2595492814438,primary_1994_2023,10-14 to 65-69,3,2,-1,10,777.5550467320281
United States of America,Male,Prevalence,25-29 years,27.0,2009-2013,2011.0,1984.0,416523.8926727671,54103552.336647324,769.8642227427873,primary_1994_2023,10-14 to 65-69,3,3,0,11,772.1301203508507
United States of America,Male,Prevalence,25-29 years,27.0,2014-2018,2016.0,1989.0,423900.55211123184,57445326.446346305,737.9199986045047,primary_1994_2023,10-14 to 65-69,3,4,1,12,749.0890031211155
United States of America,Male,Prevalence,25-29 years,27.0,2019-2023,2021.0,1994.0,419836.8758322336,57093760.670273684,735.3463336508239,primary_1994_2023,10-14 to 65-69,3,5,2,13,733.2434310319973
United States of America,Male,Prevalence,30-34 years,32.0,1994-1998,1996.0,1964.0,475101.46290450526,54616439.276124045,869.8872888848306,primary_1994_2023,10-14 to 65-69,4,0,-4,7,869.0740454099499
United States of America,Male,Prevalence,30-34 years,32.0,1999-2003,2001.0,1969.0,452166.2635457462,51845440.74891769,872.1427709247231,primary_1994_2023,10-14 to 65-69,4,1,-3,8,869.2254837691409
United States of America,Male,Prevalence,30-34 years,32.0,2004-2008,2006.0,1974.0,431688.473031219,49250577.30356569,876.5145439218337,primary_1994_2023,10-14 to 65-69,4,2,-2,9,869.2325258154461
United States of America,Male,Prevalence,30-34 years,32.0,2009-2013,2011.0,1979.0,443279.28020099935,51701501.28440709,857.3818345477912,primary_1994_2023,10-14 to 65-69,4,3,-1,10,866.6620736919357
United States of America,Male,Prevalence,30-34 years,32.0,2014-2018,2016.0,1984.0,462365.9241682702,55343081.92367988,835.4538780581277,primary_1994_2023,10-14 to 65-69,4,4,0,11,844.5215651981038
United States of America,Male,Prevalence,30-34 years,32.0,2019-2023,2021.0,1989.0,488153.21768393903,58481815.92136626,834.7094049546996,primary_1994_2023,10-14 to 65-69,4,5,1,12,827.3434601463524
United States of America,Male,Prevalence,35-39 years,37.0,1994-1998,1996.0,1959.0,494248.48907756817,56244448.00883112,878.7507150927406,primary_1994_2023,10-14 to 65-69,5,0,-5,6,875.4664237138469
United States of America,Male,Prevalence,35-39 years,37.0,1999-2003,2001.0,1964.0,486930.4705416927,55347793.54359788,879.7649181048814,primary_1994_2023,10-14 to 65-69,5,1,-4,7,877.7176290552801
United States of America,Male,Prevalence,35-39 years,37.0,2004-2008,2006.0,1969.0,463507.966555052,52574390.82784526,881.6230854158784,primary_1994_2023,10-14 to 65-69,5,2,-3,8,879.8807762283369
United States of America,Male,Prevalence,35-39 years,37.0,2009-2013,2011.0,1974.0,433607.77248803736,49829135.71167236,870.1892302468046,primary_1994_2023,10-14 to 65-69,5,3,-2,9,880.4403210740701
United States of America,Male,Prevalence,35-39 years,37.0,2014-2018,2016.0,1979.0,452059.6457859047,52824660.07938396,855.7738849744751,primary_1994_2023,10-14 to 65-69,5,4,-1,10,861.4207894177765
United States of America,Male,Prevalence,35-39 years,37.0,2019-2023,2021.0,1984.0,482276.9298028262,56407273.21346137,854.9906817472836,primary_1994_2023,10-14 to 65-69,5,5,0,11,847.6341943554479
United States of America,Male,Prevalence,40-44 years,42.0,1994-1998,1996.0,1954.0,435221.74701800186,51520416.70334873,844.7558751785352,primary_1994_2023,10-14 to 65-69,6,0,-6,5,840.1851139093108
United States of America,Male,Prevalence,40-44 years,42.0,1999-2003,2001.0,1959.0,473780.925782019,56113341.578119315,844.3284831334369,primary_1994_2023,10-14 to 65-69,6,1,-5,6,843.6164570123499
United States of America,Male,Prevalence,40-44 years,42.0,2004-2008,2006.0,1964.0,466979.7646127881,55250237.958182946,845.2086033841691,primary_1994_2023,10-14 to 65-69,6,2,-4,7,847.722495072934
United States of America,Male,Prevalence,40-44 years,42.0,2009-2013,2011.0,1969.0,442648.6033856891,52489673.22306727,843.3060756628247,primary_1994_2023,10-14 to 65-69,6,3,-3,8,850.3452526905318
United States of America,Male,Prevalence,40-44 years,42.0,2014-2018,2016.0,1974.0,417814.24664491555,50152091.87608911,833.094355619722,primary_1994_2023,10-14 to 65-69,6,4,-2,9,834.9740688035997
United States of America,Male,Prevalence,40-44 years,42.0,2019-2023,2021.0,1979.0,440340.18692880764,52990681.13329992,830.9766500662946,primary_1994_2023,10-14 to 65-69,6,5,-1,10,824.936615562786
United States of America,Male,Prevalence,45-49 years,47.0,1994-1998,1996.0,1949.0,355437.7077792543,45015490.83154739,789.5897639089151,primary_1994_2023,10-14 to 65-69,7,0,-7,4,784.1154108446758
United States of America,Male,Prevalence,45-49 years,47.0,1999-2003,2001.0,1954.0,400827.56255203293,50841755.61904954,788.3826151783194,primary_1994_2023,10-14 to 65-69,7,1,-6,5,788.3643094309621
United States of America,Male,Prevalence,45-49 years,47.0,2004-2008,2006.0,1959.0,438087.74060397036,55552109.65140812,788.6068474320592,primary_1994_2023,10-14 to 65-69,7,2,-5,6,793.396633014642
United States of America,Male,Prevalence,45-49 years,47.0,2009-2013,2011.0,1964.0,435589.3768216015,54923259.91949417,793.0872593143287,primary_1994_2023,10-14 to 65-69,7,3,-4,7,797.7587812871635
United States of America,Male,Prevalence,45-49 years,47.0,2014-2018,2016.0,1969.0,413408.9363018877,52581978.48581663,786.2179176338902,primary_1994_2023,10-14 to 65-69,7,4,-3,8,785.2623575593484
United States of America,Male,Prevalence,45-49 years,47.0,2019-2023,2021.0,1974.0,392921.92479577963,50182567.833171695,782.9848924870087,primary_1994_2023,10-14 to 65-69,7,5,-2,9,778.618365629287
United States of America,Male,Prevalence,50-54 years,52.0,1994-1998,1996.0,1944.0,255024.2378715425,35305845.72143544,722.3286474531557,primary_1994_2023,10-14 to 65-69,8,0,-8,3,716.0968799161742
United States of America,Male,Prevalence,50-54 years,52.0,1999-2003,2001.0,1949.0,319286.8683824791,44278204.79499547,721.092623020178,primary_1994_2023,10-14 to 65-69,8,1,-7,4,720.7793451669339
United States of America,Male,Prevalence,50-54 years,52.0,2004-2008,2006.0,1954.0,361042.8659362529,50117162.30633972,720.397662839306,primary_1994_2023,10-14 to 65-69,8,2,-6,5,726.3444725037791
United States of America,Male,Prevalence,50-54 years,52.0,2009-2013,2011.0,1959.0,400005.04921590927,54977348.12864849,727.5815637376444,primary_1994_2023,10-14 to 65-69,8,3,-5,6,731.439836987328
United States of America,Male,Prevalence,50-54 years,52.0,2014-2018,2016.0,1964.0,394497.87687863206,54492651.87735545,723.9469236448862,primary_1994_2023,10-14 to 65-69,8,4,-4,7,721.7078890814956
United States of America,Male,Prevalence,50-54 years,52.0,2019-2023,2021.0,1969.0,374697.50661046134,52023636.150697194,720.2447470704906,primary_1994_2023,10-14 to 65-69,8,5,-3,8,717.3594207171052
United States of America,Male,Prevalence,55-59 years,57.0,1994-1998,1996.0,1939.0,179283.1758051379,27664820.946437705,648.0547123447893,primary_1994_2023,10-14 to 65-69,9,0,-9,2,644.2113884406975
