location_name,sex_name,measure_name,start_year,end_year,all_age_count_start_reconstructed,all_age_count_end_reconstructed,population_source,age_partition,age_group_count,population_size_change,age_structure_change,age_specific_rate_change,total_change,component_sum,closure_error,population_size_change_pct_of_total,age_structure_change_pct_of_total,age_specific_rate_change_pct_of_total,cumulative_population_size_change,cumulative_age_structure_change,cumulative_age_specific_rate_change,cumulative_total_change,chain_step_years
China,Male,DALYs,2003,2004,1561660.23379176,1586354.2806807568,official_GBD_2023,fine_5_year,20,8106.896337181718,14578.405096977405,2008.7454548377236,24694.046888996847,24694.046888996847,0.0,32.8293550815034,59.03611166897572,8.134533249520874,113815.50118483455,212237.94433311097,11280.271071886218,337333.71658983175,1
China,Male,DALYs,2004,2005,1586354.2806807568,1610300.1468089446,official_GBD_2023,fine_5_year,20,9087.172540146468,14557.552823452706,301.14076458891697,23945.866128188092,23945.866128188092,0.0,37.94881543018994,60.79359479219736,1.2575897776127063,122902.67372498102,226795.49715656368,11581.411836475134,361279.58271801984,1
China,Male,DALYs,2005,2006,1610300.1468089446,1634232.3352895668,official_GBD_2023,fine_5_year,20,10062.668810542711,13659.246189022591,210.27348105683146,23932.188480622135,23932.188480622135,0.0,42.046588504392076,57.0747894622444,0.8786220333635164,132965.34253552373,240454.74334558626,11791.685317531967,385211.771198642,1
China,Male,DALYs,2006,2007,1634232.3352895668,1657810.6582012258,official_GBD_2023,fine_5_year,20,10832.975821209335,12717.36791879831,27.979171651143893,23578.32291165879,23578.32291165879,0.0,45.94464102386496,53.93669416797216,0.11866480816287833,143798.31835673307,253172.11126438458,11819.66448918311,408790.09411030076,1
China,Male,DALYs,2007,2008,1657810.6582012258,1682943.0681231422,official_GBD_2023,fine_5_year,20,11228.958904017345,12488.086947981732,1415.36406991689,25132.40992191597,25132.40992191597,0.0,44.67919685738321,49.689174204865516,5.631628937751266,155027.27726075042,265660.1982123663,13235.0285591,433922.50403221673,1
China,Male,DALYs,2008,2009,1682943.0681231422,1706186.9700934778,official_GBD_2023,fine_5_year,20,11123.44660942206,12412.85662997673,-292.40126906281023,23243.90197033598,23243.90197033598,0.0,47.85533265291635,53.40263715540574,-1.257969808322091,166150.7238701725,278073.05484234303,12942.62729003719,457166.4060025527,1
China,Male,DALYs,2009,2010,1706186.9700934778,1728844.3927304493,official_GBD_2023,fine_5_year,20,10088.691622398483,12855.26779581843,-286.5367812460366,22657.422636970878,22657.422636970878,0.0,44.5270928827378,56.737555730818464,-1.2646486135562696,176239.41549257096,290928.3226381615,12656.090508791152,479823.8286395236,1
China,Male,DALYs,2010,2011,1728844.3927304493,1748355.974130914,official_GBD_2023,fine_5_year,20,8991.983772081207,11896.961022285044,-1377.3633939010324,19511.58140046522,19511.58140046522,0.0,46.08536636536702,60.97384306328641,-7.0592094286534435,185231.39926465217,302825.2836604465,11278.72711489012,499335.4100399888,1
China,Male,DALYs,2011,2012,1748355.974130914,1767957.5338313116,official_GBD_2023,fine_5_year,20,9743.004973627705,9169.183212015272,689.3715147550295,19601.559700398007,19601.559700398007,0.0,49.705253676470825,46.777824582138194,3.5169217413909766,194974.40423827988,311994.4668724618,11968.09862964515,518936.9697403868,1
China,Male,DALYs,2012,2013,1767957.5338313116,1785143.040573462,official_GBD_2023,fine_5_year,20,11054.539347530343,6477.094554786803,-346.1271601670888,17185.506742150057,17185.506742150057,0.0,64.32477967273093,37.68928465112261,-2.0140643238535385,206028.94358581022,318471.5614272486,11621.971469478061,536122.4764825369,1
China,Male,DALYs,2013,2014,1785143.040573462,1800241.2078121484,official_GBD_2023,fine_5_year,20,11685.785988089861,4030.395071017323,-618.0138204209507,15098.167238686234,15098.167238686234,0.0,77.39870544119566,26.69459814095971,-4.09330358215536,217714.72957390008,322501.9564982659,11003.95764905711,551220.6437212231,1
China,Male,DALYs,2014,2015,1800241.2078121484,1814144.533410442,official_GBD_2023,fine_5_year,20,12790.23117566811,1538.0624743727192,-424.96805174691445,13903.325598293915,13903.325598293915,0.0,91.99404189482267,11.062550923510384,-3.0565928183330646,230504.96074956818,324040.01897263865,10578.989597310196,565123.969319517,1
China,Male,DALYs,2015,2016,1814144.533410442,1827389.0656118798,official_GBD_2023,fine_5_year,20,14166.635079583853,-2532.469442136935,1610.3665639910612,13244.532201437978,13244.53220143798,1.8189894035458565e-12,106.96214002972307,-19.120867416230684,12.158727386507628,244671.59582915204,321507.5495305017,12189.356161301257,578368.501520955,1
China,Male,DALYs,2016,2017,1827389.0656118798,1839091.8420401283,official_GBD_2023,fine_5_year,20,13952.487286607966,-4617.419910060475,2367.7090517010074,11702.7764282485,11702.776428248499,-1.8189894035458565e-12,119.2237361121336,-39.45576452195406,20.232028409820447,258624.08311576,316890.12962044124,14557.065213002264,590071.2779492035,1
China,Male,DALYs,2017,2018,1839091.8420401283,1849335.1934016526,official_GBD_2023,fine_5_year,20,12413.908823862983,-4341.89269150646,2171.335229167327,10243.351361523848,10243.35136152385,1.8189894035458565e-12,121.18991515308359,-42.38742320033568,21.197508047252114,271037.99193962297,312548.23692893476,16728.400442169594,600314.6293107274,1
China,Male,DALYs,2018,2019,1849335.1934016526,1858924.1773466829,official_GBD_2023,fine_5_year,20,10607.84779024776,-3816.912172453245,2798.048327235505,9588.98394503002,9588.98394503002,0.0,110.62535771316854,-39.805178466604424,29.179820753435884,281645.8397298707,308731.3247564815,19526.4487694051,609903.6132557574,1
China,Male,DALYs,2019,2020,1858924.1773466829,1865959.1333842778,official_GBD_2023,fine_5_year,20,8336.133965206953,-1685.0405147438482,383.8625871322971,7034.956037595402,7034.9560375954015,-9.094947017729282e-13,118.4958928052705,-23.952395803738483,5.456502998467977,289981.9736950777,307046.2842417377,19910.311356537393,616938.5692933528,1
China,Male,DALYs,2020,2021,1865959.1333842778,1867954.9206546342,official_GBD_2023,fine_5_year,20,5332.147568813758,-354.4531339878449,-2981.9071644694777,1995.7872703564353,1995.7872703564353,0.0,267.17013621704626,-17.760065877388914,-149.41007033965735,295314.12126389146,306691.83110774984,16928.404192067916,618934.3565637092,1
China,Male,DALYs,2021,2022,1867954.9206546342,1868996.9057142818,official_GBD_2023,fine_5_year,20,2240.7526042440054,912.913046204097,-2111.680590800514,1041.985059647588,1041.9850596475885,4.547473508864641e-13,215.04651947714635,87.61287292476682,-202.65939240191312,297554.87386813544,307604.7441539539,14816.723601267402,619976.3416233568,1
China,Male,DALYs,2022,2023,1868996.9057142818,1867497.0250253344,official_GBD_2023,fine_5_year,20,330.07566235680133,1942.9985478495948,-3772.954899153556,-1499.8806889471598,-1499.88068894716,-2.2737367544323206e-13,-22.006794593008443,-129.54354050744405,251.55033510045251,297884.94953049225,309547.7427018035,11043.768702113846,618476.4609344096,1
China,Male,Incidence,1990,1991,152988.79964753235,155604.519012876,official_GBD_2023,fine_5_year,20,2256.4441480194996,103.41674994801481,255.85846737614096,2615.719365343655,2615.719365343655,0.0,86.26476440537597,3.953663811118661,9.78157178350538,2256.4441480194996,103.41674994801481,255.85846737614096,2615.719365343655,1
China,Male,Incidence,1991,1992,155604.519012876,157577.2036502572,official_GBD_2023,fine_5_year,20,1848.5471430614803,-89.03142834408695,213.16892266377786,1972.6846373811713,1972.6846373811711,-2.2737367544323206e-13,93.70717995327985,-4.513211420467096,10.806031467187239,4104.99129108098,14.385321603927864,469.0273900399188,4588.404002724827,1
China,Male,Incidence,1992,1993,157577.2036502572,159029.98814637604,official_GBD_2023,fine_5_year,20,1491.0027270117862,-216.64916908358282,178.43093819066416,1452.7844961188675,1452.7844961188675,0.0,102.6306882400672,-14.91268454904109,12.281996308973884,5595.994018092766,-202.26384747965494,647.458328230583,6041.188498843694,1
China,Male,Incidence,1993,1994,159029.98814637604,160073.05552470835,official_GBD_2023,fine_5_year,20,1181.6028671839645,-278.3632963118531,139.82780746014518,1043.0673783322563,1043.0673783322566,2.2737367544323206e-13,113.28154745604357,-26.686990897646872,13.405443441603323,6777.596885276731,-480.62714379150805,787.2861356907282,7084.25587717595,1
China,Male,Incidence,1994,1995,160073.05552470835,160686.02754338225,official_GBD_2023,fine_5_year,20,914.6047060853356,-400.2008470019452,98.56815959056743,612.9720186739578,612.9720186739578,0.0,149.20823108106953,-65.28859961139818,16.08036853032866,7692.201591362066,-880.8279907934532,885.8542952812957,7697.227895849908,1
China,Male,Incidence,1995,1996,160686.02754338225,160945.78919036628,official_GBD_2023,fine_5_year,20,695.8213294061474,-458.2695869476544,22.20990452556483,259.76164698405773,259.7616469840578,5.684341886080802e-14,267.86915523709,-176.41926445584156,8.55010921875157,8388.022920768213,-1339.0975777411077,908.0641998068604,7956.989542833966,1
China,Male,Incidence,1996,1997,160945.78919036628,161015.81643977365,official_GBD_2023,fine_5_year,20,530.0312372512271,-432.41213957552105,-27.59184826839191,70.02724940731423,70.02724940731417,-5.684341886080802e-14,756.8928406259325,-617.4912526699304,-39.401587956002146,8918.05415801944,-1771.5097173166287,880.4723515384685,8027.01679224128,1
China,Male,Incidence,1997,1998,161015.81643977365,161216.21434004678,official_GBD_2023,fine_5_year,20,430.7136015161813,-212.54751997087445,-17.768181272185753,200.3979002731212,200.3979002731211,-8.526512829121202e-14,214.92919882352265,-106.06274800344445,-8.866450820078253,9348.767759535622,-1984.057237287503,862.7041702662827,8227.414692514401,1
China,Male,Incidence,1998,1999,161216.21434004678,161782.8577216747,official_GBD_2023,fine_5_year,20,400.6730963585578,153.12395065484452,12.846334614572697,566.643381627975,566.643381627975,0.0,70.70992256318567,27.02298405302416,2.2670933837901686,9749.44085589418,-1830.9332866326586,875.5505048808554,8794.058074142376,1
China,Male,Incidence,1999,2000,161782.8577216747,162711.82868326033,official_GBD_2023,fine_5_year,20,444.37594898664,436.9443969615289,47.65061563747197,928.9709615856409,928.9709615856409,0.0,47.83528951520122,47.035312730951006,5.129397753847779,10193.81680488082,-1393.9888896711295,923.2011205183275,9723.029035728017,1
China,Male,Incidence,2000,2001,162711.82868326033,163983.1520923152,official_GBD_2023,fine_5_year,20,568.0515271350838,625.512470616634,77.75941130314702,1271.323409054865,1271.323409054865,0.0,44.681905728251174,49.20167961680627,6.116414654942553,10761.868332015903,-768.4764190544956,1000.9605318214744,10994.352444782882,1
China,Male,Incidence,2001,2002,163983.1520923152,165469.6677026769,official_GBD_2023,fine_5_year,20,678.0299518574611,714.4238009065448,94.06185759766959,1486.5156103616755,1486.5156103616755,0.0,45.612030383757194,48.060295897782225,6.327673718460578,11439.898283873365,-54.05261814795085,1095.022389419144,12480.868055144558,1
China,Male,Incidence,2002,2003,165469.6677026769,167203.59773409722,official_GBD_2023,fine_5_year,20,772.9944331261698,861.2480089404611,99.6875893536829,1733.9300314203138,1733.9300314203138,0.0,44.580485897287744,49.67028618997892,5.749227912733354,12212.892716999535,807.1953907925102,1194.7099787728268,14214.798086564871,1
China,Male,Incidence,2003,2004,167203.59773409722,169219.1248109552,official_GBD_2023,fine_5_year,20,866.3745943685934,1065.5433583896229,83.609124099763,2015.5270768579794,2015.5270768579794,0.0,42.98501391106049,52.866734990765124,4.1482510981743745,13079.267311368129,1872.7387491821332,1278.3191028725898,16230.32516342285,1
China,Male,Incidence,2004,2005,169219.1248109552,171356.42328539217,official_GBD_2023,fine_5_year,20,968.1532900894964,1130.490266221881,38.654918125626864,2137.298474437004,2137.298474437004,0.0,45.29799191217419,52.89342035017682,1.8085877376490027,14047.420601457625,3003.2290154040143,1316.9740209982167,18367.623637859855,1
China,Male,Incidence,2005,2006,171356.42328539217,173482.4743057903,official_GBD_2023,fine_5_year,20,1069.4923853382304,1044.3914146968405,12.167220363024777,2126.0510203980957,2126.0510203980957,0.0,50.30417309260864,49.12353488587879,0.5722920215125649,15116.912986795855,4047.6204301008547,1329.1412413612416,20493.67465825795,1
China,Male,Incidence,2006,2007,173482.4743057903,175513.31899987752,official_GBD_2023,fine_5_year,20,1148.4312063461985,855.1819772892921,27.231510451762006,2030.8446940872527,2030.8446940872527,0.0,56.54943530097716,42.10966893623773,1.3408957627851004,16265.344193142053,4902.802407390147,1356.3727518130036,22524.519352345204,1
China,Male,Incidence,2007,2008,175513.31899987752,177388.07559059438,official_GBD_2023,fine_5_year,20,1186.1898036498412,661.6850692879186,26.881717779101262,1874.756590716861,1874.7565907168612,2.2737367544323206e-13,63.271670014306835,35.29445222725722,1.4338777584359554,17451.533996791895,5564.487476678066,1383.254469592105,24399.275943062064,1
China,Male,Incidence,2008,2009,177388.07559059438,178969.62643295317,official_GBD_2023,fine_5_year,20,1169.6121221351252,399.0616181782583,12.877102045376283,1581.5508423587598,1581.5508423587598,0.0,73.95349493733252,25.23229778582957,0.8142072768379098,18621.14611892702,5963.549094856324,1396.131571637481,25980.826785420824,1
China,Male,Incidence,2009,2010,178969.62643295317,180219.72786109534,official_GBD_2023,fine_5_year,20,1054.9554612607074,215.63485343065014,-20.488886549249095,1250.1014281421085,1250.1014281421085,0.0,84.38958931745037,17.249388615700173,-1.6389779331505547,19676.101580187726,6179.183948286974,1375.642685088232,27230.928213562933,1
China,Male,Incidence,2010,2011,180219.72786109534,180888.08093273704,official_GBD_2023,fine_5_year,20,933.8318212360949,-146.3046551716931,-119.17409442261366,668.3530716417881,668.3530716417881,0.0,139.72133305861328,-21.890324347922927,-17.831008710690337,20609.933401423823,6032.879293115281,1256.4685906656184,27899.28128520472,1
China,Male,Incidence,2011,2012,180888.08093273704,181020.99031620464,official_GBD_2023,fine_5_year,20,1002.7962073800057,-638.5283569098052,-231.35846700262726,132.9093834675732,132.90938346757326,5.684341886080802e-14,754.4961696588298,-480.4238348344993,-174.0723348243304,21612.729608803827,5394.350936205476,1025.110123662991,28032.190668672294,1
China,Male,Incidence,2012,2013,181020.99031620464,180751.12317803313,official_GBD_2023,fine_5_year,20,1125.5875601126609,-1119.3270152770128,-276.12768300718744,-269.8671381715394,-269.8671381715394,0.0,-417.08952328874807,414.7696614196573,102.31986186909077,22738.31716891649,4275.023920928463,748.9824406558037,27762.323530500755,1
China,Male,Incidence,2013,2014,180751.12317803313,180108.46925531077,official_GBD_2023,fine_5_year,20,1176.1782987149247,-1591.4576975054758,-227.3745239318038,-642.6539227223548,-642.6539227223549,-1.1368683772161603e-13,-183.01892466982858,247.63836977200435,35.380554897824254,23914.495467631412,2683.5662234229867,521.6079167239999,27119.6696077784,1
China,Male,Incidence,2014,2015,180108.46925531077,179478.90592090256,official_GBD_2023,fine_5_year,20,1272.4983173900207,-1816.8199723299233,-85.24167946831342,-629.5633344082162,-629.5633344082161,1.1368683772161603e-13,-202.1239560569641,288.58414603158514,13.53981002537891,25186.993785021434,866.7462510930636,436.3662372556864,26490.106273370184,1
China,Male,Incidence,2015,2016,179478.90592090256,178857.64026133734,official_GBD_2023,fine_5_year,20,1394.0643357934848,-2064.22231643499,48.892321076282926,-621.2656595652224,-621.2656595652221,3.410605131648481e-13,-224.3910176476013,332.260810597448,-7.869792949846772,26581.05812081492,-1197.4760653419262,485.25855833196937,25868.84061380496,1
China,Male,Incidence,2016,2017,178857.64026133734,178248.4332455153,official_GBD_2023,fine_5_year,20,1358.9523824853145,-2057.8228619901447,89.66346368282879,-609.2070158220013,-609.2070158220014,-1.1368683772161603e-13,-223.0690630920729,337.7871246629572,-14.718061570884265,27940.010503300233,-3255.298927332071,574.9220220147981,25259.63359798296,1
China,Male,Incidence,2017,2018,178248.4332455153,177666.16964420996,official_GBD_2023,fine_5_year,20,1197.88406332411,-1893.9445017274652,113.79683709801368,-582.2636013053416,-582.2636013053415,1.1368683772161603e-13,-205.72882464894698,325.2726939278955,-19.543869278948474,29137.89456662434,-5149.243429059536,688.7188591128119,24677.36999667762,1
China,Male,Incidence,2018,2019,177666.16964420996,177012.89913267927,official_GBD_2023,fine_5_year,20,1014.5991166982567,-1792.4164880380265,124.54685980905198,-653.2705115307181,-653.2705115307178,2.2737367544323206e-13,-155.3107171975186,274.3758452892823,-19.065128091763796,30152.4936833226,-6941.659917097562,813.2657189218638,24024.0994851469,1
China,Male,Incidence,2019,2020,177012.89913267927,176458.55218986873,official_GBD_2023,fine_5_year,20,791.0564571410893,-1449.0098121759415,103.60641222433574,-554.3469428105163,-554.3469428105166,-2.2737367544323206e-13,-142.70060787752618,261.39042182311334,-18.689813945587122,30943.55014046369,-8390.669729273504,916.8721311461995,23469.752542336384,1
China,Male,Incidence,2020,2021,176458.55218986873,175780.8073061863,official_GBD_2023,fine_5_year,20,503.014273486071,-1089.5600208353862,-91.19913633314718,-677.7448836824624,-677.7448836824624,0.0,-74.21882268634633,160.7625593446557,13.456263341690658,31446.56441394976,-9480.22975010889,825.6729948130524,22792.00765865392,1
China,Male,Incidence,2021,2022,175780.8073061863,175196.0421332146,official_GBD_2023,fine_5_year,20,210.45434064216778,-637.1906388194087,-158.02887479446267,-584.7651729717036,-584.7651729717036,0.0,-35.989547662810544,108.96521685470519,27.024330808105354,31657.01875459193,-10117.4203889283,667.6441200185898,22207.242485682218,1
China,Male,Incidence,2022,2023,175196.0421332146,174591.61490882759,official_GBD_2023,fine_5_year,20,30.899586277553077,-272.69120013019227,-362.63561053430993,-604.4272243869491,-604.4272243869491,0.0,-5.1122095482865655,45.11563826509868,59.9965712831879,31687.91834086948,-10390.111589058492,305.0085094842798,21602.81526129527,1
China,Male,Prevalence,1990,1991,1926495.660197918,1981431.2671110912,official_GBD_2023,fine_5_year,20,28573.503090075723,23044.93821251408,3317.1656105837706,54935.60691317357,54935.60691317357,0.0,52.01271942846925,41.94900085282921,6.038279718701557,28573.503090075723,23044.93821251408,3317.1656105837706,54935.60691317357,1
China,Male,Prevalence,1991,1992,1981431.2671110912,2032456.07628442,official_GBD_2023,fine_5_year,20,23690.7289802415,24483.132988594512,2850.9472044925596,51024.80917332857,51024.80917332857,0.0,46.4298237740887,47.98280167090211,5.587374555009198,52264.23207031722,47528.07120110859,6168.112815076331,105960.41608650214,1
China,Male,Prevalence,1992,1993,2032456.07628442,2079637.6665027612,official_GBD_2023,fine_5_year,20,19364.33567093635,25505.354469288573,2311.9000781160626,47181.59021834098,47181.590218340985,7.275957614183426e-12,41.04214288099348,54.057852546423575,4.90000457258296,71628.56774125357,73033.42567039716,8480.012893192394,153142.00630484312,1
China,Male,Prevalence,1993,1994,2079637.6665027612,2122333.8848423553,official_GBD_2023,fine_5_year,20,15558.942253255907,25401.977996037145,1735.2980903005614,42696.218339593615,42696.218339593615,0.0,36.44103121617116,59.49467888232399,4.064289901504842,87187.50999450948,98435.40366643431,10215.310983492955,195838.22464443673,1
China,Male,Prevalence,1994,1995,2122333.8848423553,2160331.847977821,official_GBD_2023,fine_5_year,20,12211.217297290761,24675.684829777416,1111.0610083982658,37997.963135466445,37997.963135466445,0.0,32.13650493253173,64.93949357707989,2.9240014903883793,99398.72729180024,123111.08849621173,11326.37199189122,233836.18777990318,1
China,Male,Prevalence,1995,1996,2160331.847977821,2193614.179687435,official_GBD_2023,fine_5_year,20,9419.272290473571,24097.765393234327,-234.70597409433688,33282.33170961356,33282.33170961356,0.0,28.301118962025207,72.40407794587817,-0.7051969079033678,108817.99958227381,147208.85388944607,11091.666017796882,267118.51948951674,1
China,Male,Prevalence,1996,1997,2193614.179687435,2223505.02052701,official_GBD_2023,fine_5_year,20,7271.711770228033,24242.923520957505,-1623.7944516095642,29890.840839575976,29890.840839575972,-3.637978807091713e-12,24.327558429203386,81.10485633732814,-5.432414766531536,116089.71135250185,171451.77741040356,9467.87156618732,297009.3603290927,1
China,Male,Prevalence,1997,1998,2223505.02052701,2252272.2645152723,official_GBD_2023,fine_5_year,20,5982.588584239749,24842.882398699097,-2058.226994676826,28767.243988262024,28767.24398826202,-3.637978807091713e-12,20.79653020178381,86.35822885513748,-7.154759056921303,122072.29993674159,196294.65980910265,7409.644571510493,325776.60431735474,1
China,Male,Prevalence,1998,1999,2252272.2645152723,2281189.8095095903,official_GBD_2023,fine_5_year,20,5623.643966637164,24942.81546667622,-1648.9144389954552,28917.544994317926,28917.54499431793,3.637978807091713e-12,19.447169418227467,86.25495515465538,-5.702124572882844,127695.94390337876,221237.47527577888,5760.730132515037,354694.14931167266,1
China,Male,Prevalence,1999,2000,2281189.8095095903,2311360.656753655,official_GBD_2023,fine_5_year,20,6289.179817795289,24378.107928791087,-496.44050252204767,30170.847244064324,30170.847244064327,3.637978807091713e-12,20.845221106717823,80.80020998941993,-1.6454310961377299,133985.12372117405,245615.58320456996,5264.28962999299,384864.996555737,1
China,Male,Prevalence,2000,2001,2311360.656753655,2343397.975150212,official_GBD_2023,fine_5_year,20,8093.5559941190295,23317.281952640504,626.4804497980512,32037.318396557588,32037.318396557584,-3.637978807091713e-12,25.262900889322506,72.78162817505333,1.9554709356241453,142078.67971529308,268932.86515721044,5890.770079791041,416902.3149522946,1
China,Male,Prevalence,2001,2002,2343397.975150212,2376993.6242428496,official_GBD_2023,fine_5_year,20,9714.73745187985,22760.36715586142,1120.544484895266,33595.64909263654,33595.64909263654,0.0,28.916653537761583,67.74796073474292,3.3353857274954866,151793.41716717294,291693.2323130719,7011.314564686307,450497.9640449311,1
China,Male,Prevalence,2002,2003,2376993.6242428496,2412723.211974047,official_GBD_2023,fine_5_year,20,11129.283407870991,23271.89819645796,1328.4061268685232,35729.58773119748,35729.58773119748,0.0,31.148647702289047,65.13340811973036,3.717944177980588,162922.7005750439,314965.13050952984,8339.72069155483,486227.5517761286,1
China,Male,Prevalence,2003,2004,2412723.211974047,2450227.9327144125,official_GBD_2023,fine_5_year,20,12523.37291273164,23778.426097341737,1202.921730291952,37504.72074036533,37504.72074036533,0.0,33.39145756990818,63.401154915812114,3.207387514279714,175446.07348777555,338743.5566068716,9542.642421846782,523732.2725164939,1
China,Male,Prevalence,2004,2005,2450227.9327144125,2488668.6031593364,official_GBD_2023,fine_5_year,20,14039.795150960485,23629.820638930578,771.0546550333189,38440.670444924384,38440.670444924384,0.0,36.523283773304385,61.47088582335224,2.005830403343361,189485.86863873605,362373.37724580214,10313.6970768801,562172.9429614183,1
China,Male,Prevalence,2005,2006,2488668.6031593364,2527488.3814136693,official_GBD_2023,fine_5_year,20,15557.158042708645,22411.830760093635,850.7894515306689,38819.77825433295,38819.77825433295,0.0,40.075339794019044,57.733021073071406,2.19163913290954,205043.0266814447,384785.2080058958,11164.48652841077,600992.7212157513,1
China,Male,Prevalence,2006,2007,2527488.3814136693,2566872.293877601,official_GBD_2023,fine_5_year,20,16763.692043629708,21065.538738449806,1554.6816818523218,39383.91246393183,39383.91246393183,0.0,42.56482150924457,53.48767407946539,3.947504411290052,221806.7187250744,405850.7467443456,12719.168210263091,640376.6336796831,1
China,Male,Prevalence,2007,2008,2566872.293877601,2606974.942667046,official_GBD_2023,fine_5_year,20,17390.33495456353,20727.147164488913,1985.1666703920348,40102.64878944447,40102.64878944448,7.275957614183426e-12,43.364554411031534,51.68523224816153,4.950213340806944,239197.05367963793,426577.8939088345,14704.334880655126,680479.2824691276,1
China,Male,Prevalence,2008,2009,2606974.942667046,2646937.4696626556,official_GBD_2023,fine_5_year,20,17243.754282315727,20794.78771831305,1923.9849949807394,39962.526995609514,39962.526995609514,0.0,43.14980953083926,52.035717662693536,4.814472806467214,256440.80796195366,447372.6816271476,16628.319875635865,720441.8094647371,1
China,Male,Prevalence,2009,2010,2646937.4696626556,2685317.686562669,official_GBD_2023,fine_5_year,20,15660.857342118163,21464.75632102671,1254.6032368689775,38380.21690001385,38380.21690001385,0.0,40.80450452616517,55.92661546688383,3.2688800069509893,272101.6653040718,468837.4379481743,17882.923112504843,758822.0263647509,1
China,Male,Prevalence,2010,2011,2685317.686562669,2720336.8785979794,official_GBD_2023,fine_5_year,20,13978.903216713494,20205.746594983306,834.5422236136317,35019.192035310436,35019.19203531043,-7.275957614183426e-12,39.91783477648009,57.69906562838319,2.3830995951367147,286080.5685207853,489043.1845431576,18717.465336118476,793841.2184000614,1
China,Male,Prevalence,2011,2012,2720336.8785979794,2752686.8162818765,official_GBD_2023,fine_5_year,20,15164.579748962386,16137.33273180419,1048.025203130053,32349.937683896627,32349.937683896627,0.0,46.87668921387479,49.88365940450372,3.2396513816215045,301245.1482697477,505180.51727496175,19765.490539248527,826191.156083958,1
China,Male,Prevalence,2012,2013,2752686.8162818765,2783095.1212066184,official_GBD_2023,fine_5_year,20,17223.072794326425,12094.368146000741,1090.863984414221,30408.304924741387,30408.304924741387,0.0,56.63937150377974,39.77324015900765,3.5873883372126127,318468.22106407414,517274.8854209625,20856.35452366275,856599.4610086994,1
China,Male,Prevalence,2013,2014,2783095.1212066184,2810752.0878575463,official_GBD_2023,fine_5_year,20,18231.951841850532,8474.764752185438,950.2500568924007,27656.96665092837,27656.96665092837,0.0,65.92173347122481,30.642423152001605,3.435843376773582,336700.1729059247,525749.6501731479,21806.60458055515,884256.4276596277,1
China,Male,Prevalence,2014,2015,2810752.0878575463,2835893.9939452857,official_GBD_2023,fine_5_year,20,19981.707279551694,4543.545339895101,616.653468293526,25141.906087740324,25141.90608774032,-3.637978807091713e-12,79.47570565978353,18.07160254293775,2.4526917972787197,356681.88018547633,530293.1955130431,22423.258048848675,909398.3337473681,1
China,Male,Prevalence,2015,2016,2835893.9939452857,2856528.2905266928,official_GBD_2023,fine_5_year,20,22145.265237238957,-1756.8981864072848,245.92953057540583,20634.296581407078,20634.296581407078,0.0,107.3226080175341,-8.514456402600954,1.1918483850668566,378827.1454227153,528536.2973266358,22669.18757942408,930032.6303287752,1
China,Male,Prevalence,2016,2017,2856528.2905266928,2873328.8826711737,official_GBD_2023,fine_5_year,20,21804.501735347247,-5022.42804876909,18.5184579018193,16800.592144479975,16800.592144479975,0.0,129.7841263440906,-29.89435137510475,0.11022503101418213,400631.64715806255,523513.8692778667,22687.7060373259,946833.2224732551,1
China,Male,Prevalence,2017,2018,2873328.8826711737,2888065.2616067305,official_GBD_2023,fine_5_year,20,19390.748639052887,-4529.681718611003,-124.6879848840957,14736.37893555779,14736.378935557788,-1.8189894035458565e-12,131.58421566009307,-30.738092026672962,-0.8461236334200991,420022.39579711546,518984.1875592557,22563.018052441807,961569.6014088129,1
China,Male,Prevalence,2018,2019,2888065.2616067305,2900956.161785109,official_GBD_2023,fine_5_year,20,16560.085422742257,-3510.5239297155445,-158.6613146487313,12890.900178377982,12890.90017837798,-1.8189894035458565e-12,128.4633748892,-27.23257399513322,-1.2308008940667718,436582.4812198577,515473.6636295401,22404.356737793074,974460.5015871909,1
China,Male,Prevalence,2019,2020,2900956.161785109,2913669.047501868,official_GBD_2023,fine_5_year,20,13012.865611485206,-127.6026037519332,-172.37729097367264,12712.8857167596,12712.8857167596,0.0,102.3596522568447,-1.0037265070645027,-1.3559257497802006,449595.3468313429,515346.0610257882,22231.9794468194,987173.3873039505,1
China,Male,Prevalence,2020,2021,2913669.047501868,2921515.6002062606,official_GBD_2023,fine_5_year,20,8332.8366107118,1962.7192023221094,-2449.003108642374,7846.552704391535,7846.552704391535,0.0,106.19742101583161,25.013777084854354,-31.211198100685966,457928.1834420547,517308.7802281103,19782.976338177028,995019.940008342,1
China,Male,Prevalence,2021,2022,2921515.6002062606,2925835.695224036,official_GBD_2023,fine_5_year,20,3506.1960966171077,3832.358635141825,-3018.459713983505,4320.095017775428,4320.095017775428,0.0,81.16016157493162,88.71005427827939,-69.870215853211,461434.3795386718,521141.1388632521,16764.516624193522,999340.0350261175,1
China,Male,Prevalence,2022,2023,2925835.695224036,2925661.008833469,official_GBD_2023,fine_5_year,20,516.9115359793262,5447.753973876903,-6139.351900423335,-174.68639056710526,-174.68639056710583,-5.684341886080801e-13,-295.90830419085006,-3118.5909538752326,3514.499258066083,461951.2910746511,526588.8928371291,10625.164723770187,999165.3486355504,1
