population_group_id,population_group_name,measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,All Population,2,DALYs (Disability-Adjusted Life Years),102,United States of America,2,Female,20,75-79 years,559,Schizophrenia,3,Rate,1990,156.44748295622446,201.41582546977241,110.72901109991349
1,All Population,2,DALYs (Disability-Adjusted Life Years),102,United States of America,1,Male,22,All ages,559,Schizophrenia,1,Number,1990,386160.0774142718,478711.7788188408,278482.69899175625
1,All Population,2,DALYs (Disability-Adjusted Life Years),102,United States of America,2,Female,22,All ages,559,Schizophrenia,1,Number,1990,386308.3580932116,478016.2035399573,272674.0469760214
1,All Population,2,DALYs (Disability-Adjusted Life Years),102,United States of America,1,Male,22,All ages,559,Schizophrenia,2,Percent,1990,0.008553310690306338,0.01054373689367865,0.006184970704971626
1,All Population,2,DALYs (Disability-Adjusted Life Years),102,United States of America,2,Female,22,All ages,559,Schizophrenia,2,Percent,1990,0.00931809670936796,0.011523367417525996,0.006953852200219221
1,All Population,2,DALYs (Disability-Adjusted Life Years),102,United States of America,1,Male,22,All ages,559,Schizophrenia,3,Rate,1990,311.15964595107573,385.7358549524026,224.3954854214878
1,All Population,2,DALYs (Disability-Adjusted Life Years),102,United States of America,2,Female,22,All ages,559,Schizophrenia,3,Rate,1990,297.2252180916346,367.78513167508834,209.7951063767076
1,All Population,2,DALYs (Disability-Adjusted Life Years),102,United States of America,1,Male,27,Age-standardized,559,Schizophrenia,3,Rate,1990,281.19895976143107,346.5631887911838,202.44222173459522
1,All Population,2,DALYs (Disability-Adjusted Life Years),102,United States of America,2,Female,27,Age-standardized,559,Schizophrenia,3,Rate,1990,269.4807146176897,335.41772878284877,190.0374175951557
1,All Population,2,DALYs (Disability-Adjusted Life Years),102,United States of America,1,Male,30,80-84 years,559,Schizophrenia,1,Number,1990,1063.023126515925,1423.680307337851,758.0383382365469
1,All Population,2,DALYs (Disability-Adjusted Life Years),102,United States of America,2,Female,30,80-84 years,559,Schizophrenia,1,Number,1990,2583.472457499521,3447.911851245627,1773.5325175691687
1,All Population,2,DALYs (Disability-Adjusted Life Years),102,United States of America,1,Male,30,80-84 years,559,Schizophrenia,2,Percent,1990,0.00048227668125158196,0.0006359933942063373,0.00034705019120637355
1,All Population,2,DALYs (Disability-Adjusted Life Years),102,United States of America,2,Female,30,80-84 years,559,Schizophrenia,2,Percent,1990,0.0008859124232498792,0.0011653419301630662,0.0006362341952604785
1,All Population,2,DALYs (Disability-Adjusted Life Years),102,United States of America,1,Male,30,80-84 years,559,Schizophrenia,3,Rate,1990,77.51214160810545,103.81007415024412,55.27365637880493
1,All Population,2,DALYs (Disability-Adjusted Life Years),102,United States of America,2,Female,30,80-84 years,559,Schizophrenia,3,Rate,1990,100.68096851149184,134.36919117057198,69.11665384205918
1,All Population,2,DALYs (Disability-Adjusted Life Years),102,United States of America,1,Male,31,85-89 years,559,Schizophrenia,1,Number,1990,265.0240508309648,361.8802325577332,177.48636230973716
1,All Population,2,DALYs (Disability-Adjusted Life Years),102,United States of America,2,Female,31,85-89 years,559,Schizophrenia,1,Number,1990,879.8986591671925,1190.0335369566187,606.8904202698617
1,All Population,2,DALYs (Disability-Adjusted Life Years),102,United States of America,1,Male,31,85-89 years,559,Schizophrenia,2,Percent,1990,0.000231121610038969,0.0003123548081333487,0.00015632046492292893
1,All Population,2,DALYs (Disability-Adjusted Life Years),102,United States of America,2,Female,31,85-89 years,559,Schizophrenia,2,Percent,1990,0.0004271827258633164,0.000587389778116569,0.0002999660619690459
1,All Population,2,DALYs (Disability-Adjusted Life Years),102,United States of America,1,Male,31,85-89 years,559,Schizophrenia,3,Rate,1990,43.646357047391,59.59743573869745,29.22992504312099
1,All Population,2,DALYs (Disability-Adjusted Life Years),102,United States of America,2,Female,31,85-89 years,559,Schizophrenia,3,Rate,1990,61.604842888365226,83.31849163798744,42.49056252292194
