location_name,sex_name,age_name,year,population,gbd_release
China,Male,45-49 years,2002,46245113.26296904,GBD 2023
China,Male,45-49 years,2003,45275477.84235734,GBD 2023
China,Male,45-49 years,2004,43401164.17995776,GBD 2023
China,Male,45-49 years,2005,41552867.38270698,GBD 2023
China,Male,45-49 years,2006,40789158.93055015,GBD 2023
China,Male,45-49 years,2007,41828445.888857074,GBD 2023
China,Male,45-49 years,2008,45027633.264239535,GBD 2023
China,Male,45-49 years,2009,49450835.25869302,GBD 2023
China,Male,45-49 years,2010,54095446.52422387,GBD 2023
China,Male,45-49 years,2011,58051959.4762625,GBD 2023
China,Male,45-49 years,2012,60960822.64444351,GBD 2023
China,Male,45-49 years,2013,62441274.861473456,GBD 2023
China,Male,45-49 years,2014,62944386.05404285,GBD 2023
China,Male,45-49 years,2015,62879309.275281206,GBD 2023
China,Male,45-49 years,2016,62610935.73725833,GBD 2023
China,Male,45-49 years,2017,62137818.11579682,GBD 2023
China,Male,45-49 years,2018,61454701.315559976,GBD 2023
China,Male,45-49 years,2019,60276051.05904639,GBD 2023
China,Male,45-49 years,2020,58459387.7545253,GBD 2023
China,Male,45-49 years,2021,56043831.81229632,GBD 2023
China,Male,45-49 years,2022,53315480.2787586,GBD 2023
China,Male,45-49 years,2023,50693937.38286563,GBD 2023
China,Male,5-9 years,1990,54382227.14583449,GBD 2023
China,Male,5-9 years,1991,56471382.4044351,GBD 2023
China,Male,5-9 years,1992,58662100.451736085,GBD 2023
China,Male,5-9 years,1993,60475872.52354072,GBD 2023
China,Male,5-9 years,1994,61522764.48450756,GBD 2023
China,Male,5-9 years,1995,61557270.34501819,GBD 2023
China,Male,5-9 years,1996,60374514.49096254,GBD 2023
China,Male,5-9 years,1997,58206168.12840305,GBD 2023
China,Male,5-9 years,1998,55318834.12888783,GBD 2023
China,Male,5-9 years,1999,52029473.0216607,GBD 2023
China,Male,5-9 years,2000,48817858.4461301,GBD 2023
China,Male,5-9 years,2001,46248506.48859686,GBD 2023
China,Male,5-9 years,2002,44175389.5115686,GBD 2023
China,Male,5-9 years,2003,42409106.391553804,GBD 2023
China,Male,5-9 years,2004,40869278.31700856,GBD 2023
China,Male,5-9 years,2005,39585524.88533802,GBD 2023
China,Male,5-9 years,2006,38648153.83376092,GBD 2023
China,Male,5-9 years,2007,38098247.25884418,GBD 2023
China,Male,5-9 years,2008,37908681.03621423,GBD 2023
China,Male,5-9 years,2009,38077556.41327169,GBD 2023
China,Male,5-9 years,2010,38604805.03391643,GBD 2023
China,Male,5-9 years,2011,39462875.330910034,GBD 2023
China,Male,5-9 years,2012,40634159.087931976,GBD 2023
China,Male,5-9 years,2013,42033663.90623799,GBD 2023
China,Male,5-9 years,2014,43394774.11917243,GBD 2023
China,Male,5-9 years,2015,44204414.24591612,GBD 2023
China,Male,5-9 years,2016,44388300.49606532,GBD 2023
China,Male,5-9 years,2017,44687724.65954505,GBD 2023
China,Male,5-9 years,2018,45365628.356425725,GBD 2023
China,Male,5-9 years,2019,46270165.678984456,GBD 2023
China,Male,5-9 years,2020,48046810.71861608,GBD 2023
China,Male,5-9 years,2021,50804395.68386745,GBD 2023
China,Male,5-9 years,2022,53035485.2735115,GBD 2023
China,Male,5-9 years,2023,53748923.7990593,GBD 2023
China,Male,50-54 years,1990,25323742.121751267,GBD 2023
China,Male,50-54 years,1991,25277986.946769472,GBD 2023
China,Male,50-54 years,1992,25285312.284492563,GBD 2023
China,Male,50-54 years,1993,25532490.330820456,GBD 2023
China,Male,50-54 years,1994,25694056.52810465,GBD 2023
China,Male,50-54 years,1995,26045319.989217464,GBD 2023
China,Male,50-54 years,1996,26892236.79857096,GBD 2023
China,Male,50-54 years,1997,28071377.129503638,GBD 2023
China,Male,50-54 years,1998,28950703.01526007,GBD 2023
China,Male,50-54 years,1999,31591222.584930785,GBD 2023
China,Male,50-54 years,2000,33051787.690851506,GBD 2023
China,Male,50-54 years,2001,34812478.57999559,GBD 2023
China,Male,50-54 years,2002,36504917.24501711,GBD 2023
China,Male,50-54 years,2003,39011348.61938679,GBD 2023
China,Male,50-54 years,2004,40438353.31737556,GBD 2023
China,Male,50-54 years,2005,43010658.73437748,GBD 2023
China,Male,50-54 years,2006,44553335.22359065,GBD 2023
China,Male,50-54 years,2007,45122375.63760903,GBD 2023
China,Male,50-54 years,2008,44234753.664134,GBD 2023
China,Male,50-54 years,2009,42446438.239954464,GBD 2023
China,Male,50-54 years,2010,40674270.34274252,GBD 2023
China,Male,50-54 years,2011,39958724.01106622,GBD 2023
China,Male,50-54 years,2012,41005321.14430369,GBD 2023
China,Male,50-54 years,2013,44157699.04940014,GBD 2023
China,Male,50-54 years,2014,48488306.51233528,GBD 2023
China,Male,50-54 years,2015,53007353.53287392,GBD 2023
China,Male,50-54 years,2016,56823324.76748235,GBD 2023
China,Male,50-54 years,2017,59599923.10313448,GBD 2023
China,Male,50-54 years,2018,60990823.2523687,GBD 2023
China,Male,50-54 years,2019,61454971.01297346,GBD 2023
China,Male,50-54 years,2020,61397950.61210289,GBD 2023
China,Male,50-54 years,2021,61168812.847266495,GBD 2023
China,Male,50-54 years,2022,60740014.29139725,GBD 2023
China,Male,50-54 years,2023,60097790.08189067,GBD 2023
China,Male,55-59 years,1990,22797742.113009475,GBD 2023
China,Male,55-59 years,1991,23298987.480685703,GBD 2023
China,Male,55-59 years,1992,23693018.48485277,GBD 2023
China,Male,55-59 years,1993,23865167.43319268,GBD 2023
China,Male,55-59 years,1994,23848607.96002729,GBD 2023
China,Male,55-59 years,1995,23772416.223912213,GBD 2023
China,Male,55-59 years,1996,23650437.844847277,GBD 2023
China,Male,55-59 years,1997,23594898.839785226,GBD 2023
China,Male,55-59 years,1998,23784527.89893657,GBD 2023
China,Male,55-59 years,1999,23922707.758159958,GBD 2023
China,Male,55-59 years,2000,24275038.67246124,GBD 2023
China,Male,55-59 years,2001,25138594.942456767,GBD 2023
China,Male,55-59 years,2002,26345055.159398463,GBD 2023
China,Male,55-59 years,2003,27282815.93967206,GBD 2023
China,Male,55-59 years,2004,29900614.50526997,GBD 2023
China,Male,55-59 years,2005,31393939.22176868,GBD 2023
China,Male,55-59 years,2006,33173607.03499581,GBD 2023
China,Male,55-59 years,2007,34881330.302047774,GBD 2023
China,Male,55-59 years,2008,37361151.46162396,GBD 2023
China,Male,55-59 years,2009,38799919.64253727,GBD 2023
China,Male,55-59 years,2010,41322132.34392801,GBD 2023
China,Male,55-59 years,2011,42836537.33311008,GBD 2023
China,Male,55-59 years,2012,43397286.48649186,GBD 2023
China,Male,55-59 years,2013,42547638.737254284,GBD 2023
China,Male,55-59 years,2014,40829480.92666938,GBD 2023
China,Male,55-59 years,2015,39130134.34423864,GBD 2023
China,Male,55-59 years,2016,38457747.21159356,GBD 2023
China,Male,55-59 years,2017,39483257.828477606,GBD 2023
China,Male,55-59 years,2018,42539855.68233773,GBD 2023
China,Male,55-59 years,2019,46739519.7316141,GBD 2023
China,Male,55-59 years,2020,51131995.4594526,GBD 2023
China,Male,55-59 years,2021,54838655.90673254,GBD 2023
China,Male,55-59 years,2022,57519976.2494992,GBD 2023
China,Male,55-59 years,2023,58889923.94569967,GBD 2023
China,Male,60-64 years,1990,18266060.67802397,GBD 2023
China,Male,60-64 years,1991,18814642.858832054,GBD 2023
China,Male,60-64 years,1992,19312564.33095112,GBD 2023
China,Male,60-64 years,1993,19759559.15986129,GBD 2023
China,Male,60-64 years,1994,20278578.77288184,GBD 2023
China,Male,60-64 years,1995,20708350.831191447,GBD 2023
China,Male,60-64 years,1996,21155569.57025915,GBD 2023
China,Male,60-64 years,1997,21541306.341792237,GBD 2023
China,Male,60-64 years,1998,21749299.506622285,GBD 2023
China,Male,60-64 years,1999,21807136.732547395,GBD 2023
China,Male,60-64 years,2000,21820330.911798745,GBD 2023
China,Male,60-64 years,2001,21796878.31487546,GBD 2023
China,Male,60-64 years,2002,21847039.879831742,GBD 2023
China,Male,60-64 years,2003,22137065.679141905,GBD 2023
China,Male,60-64 years,2004,22390310.23161058,GBD 2023
China,Male,60-64 years,2005,22848654.007037945,GBD 2023
China,Male,60-64 years,2006,23779042.166331027,GBD 2023
China,Male,60-64 years,2007,25020907.66048352,GBD 2023
China,Male,60-64 years,2008,25988574.26429269,GBD 2023
China,Male,60-64 years,2009,28545447.40573929,GBD 2023
China,Male,60-64 years,2010,30008106.877348907,GBD 2023
China,Male,60-64 years,2011,31734698.30897916,GBD 2023
China,Male,60-64 years,2012,33383503.27022863,GBD 2023
China,Male,60-64 years,2013,35754729.111897044,GBD 2023
China,Male,60-64 years,2014,37139908.13165384,GBD 2023
China,Male,60-64 years,2015,39523937.59906516,GBD 2023
China,Male,60-64 years,2016,40915548.39041827,GBD 2023
China,Male,60-64 years,2017,41371121.11987882,GBD 2023
China,Male,60-64 years,2018,40493149.64473756,GBD 2023
China,Male,60-64 years,2019,38828570.39026842,GBD 2023
China,Male,60-64 years,2020,37225842.231805176,GBD 2023
China,Male,60-64 years,2021,36621902.259231925,GBD 2023
China,Male,60-64 years,2022,37618505.6116377,GBD 2023
China,Male,60-64 years,2023,40529237.205997206,GBD 2023
China,Male,65-69 years,1990,13474959.733641988,GBD 2023
China,Male,65-69 years,1991,13874865.75525071,GBD 2023
China,Male,65-69 years,1992,14268332.46014767,GBD 2023
China,Male,65-69 years,1993,14714158.167485656,GBD 2023
China,Male,65-69 years,1994,15170903.175962228,GBD 2023
China,Male,65-69 years,1995,15648011.114396464,GBD 2023
China,Male,65-69 years,1996,16098174.687841456,GBD 2023
China,Male,65-69 years,1997,16514280.215371396,GBD 2023
China,Male,65-69 years,1998,16898248.494942173,GBD 2023
China,Male,65-69 years,1999,17361102.320724707,GBD 2023
China,Male,65-69 years,2000,17770110.77899265,GBD 2023
China,Male,65-69 years,2001,18226513.712800004,GBD 2023
China,Male,65-69 years,2002,18654128.603168234,GBD 2023
China,Male,65-69 years,2003,18943448.855129667,GBD 2023
China,Male,65-69 years,2004,19119652.81720712,GBD 2023
China,Male,65-69 years,2005,19269779.7145722,GBD 2023
China,Male,65-69 years,2006,19399705.098488458,GBD 2023
China,Male,65-69 years,2007,19593174.104492597,GBD 2023
China,Male,65-69 years,2008,19988032.771899905,GBD 2023
China,Male,65-69 years,2009,20330592.692753464,GBD 2023
China,Male,65-69 years,2010,20842027.17881365,GBD 2023
China,Male,65-69 years,2011,21766596.930983014,GBD 2023
China,Male,65-69 years,2012,22959160.57350173,GBD 2023
China,Male,65-69 years,2013,23876431.75205789,GBD 2023
China,Male,65-69 years,2014,26259532.519643,GBD 2023
China,Male,65-69 years,2015,27592730.78438451,GBD 2023
China,Male,65-69 years,2016,29173872.2052336,GBD 2023
China,Male,65-69 years,2017,30683573.453153912,GBD 2023
China,Male,65-69 years,2018,32880637.941507824,GBD 2023
China,Male,65-69 years,2019,34256135.683620885,GBD 2023
China,Male,65-69 years,2020,36576834.490204245,GBD 2023
China,Male,65-69 years,2021,37987233.34013385,GBD 2023
China,Male,65-69 years,2022,38482612.79962201,GBD 2023
China,Male,65-69 years,2023,37699359.74912036,GBD 2023
China,Male,70-74 years,1990,8749866.771139756,GBD 2023
China,Male,70-74 years,1991,9034513.007220097,GBD 2023
China,Male,70-74 years,1992,9343928.197176885,GBD 2023
China,Male,70-74 years,1993,9669753.439596716,GBD 2023
China,Male,70-74 years,1994,10079422.772930162,GBD 2023
China,Male,70-74 years,1995,10479994.728816904,GBD 2023
China,Male,70-74 years,1996,10845048.476415506,GBD 2023
China,Male,70-74 years,1997,11224274.822751625,GBD 2023
China,Male,70-74 years,1998,11654654.846282404,GBD 2023
China,Male,70-74 years,1999,12098794.0030348,GBD 2023
China,Male,70-74 years,2000,12561238.857251965,GBD 2023
China,Male,70-74 years,2001,12996422.931572122,GBD 2023
China,Male,70-74 years,2002,13410123.290430944,GBD 2023
China,Male,70-74 years,2003,13812334.184325956,GBD 2023
China,Male,70-74 years,2004,14301145.95837036,GBD 2023
China,Male,70-74 years,2005,14764368.354220092,GBD 2023
China,Male,70-74 years,2006,15268400.184265524,GBD 2023
China,Male,70-74 years,2007,15736470.741604462,GBD 2023
China,Male,70-74 years,2008,16066686.266348826,GBD 2023
China,Male,70-74 years,2009,16292862.484704776,GBD 2023
China,Male,70-74 years,2010,16493105.150811411,GBD 2023
China,Male,70-74 years,2011,16681235.9462446,GBD 2023
China,Male,70-74 years,2012,16930877.1848945,GBD 2023
China,Male,70-74 years,2013,17357404.091823433,GBD 2023
China,Male,70-74 years,2014,17730025.145289738,GBD 2023
China,Male,70-74 years,2015,18233528.7072775,GBD 2023
China,Male,70-74 years,2016,19076906.18619342,GBD 2023
China,Male,70-74 years,2017,20133001.93285176,GBD 2023
China,Male,70-74 years,2018,20945695.763818707,GBD 2023
China,Male,70-74 years,2019,23100850.74420461,GBD 2023
China,Male,70-74 years,2020,24359768.616041955,GBD 2023
China,Male,70-74 years,2021,25869670.935179427,GBD 2023
China,Male,70-74 years,2022,27292696.794567287,GBD 2023
China,Male,70-74 years,2023,29328260.120769765,GBD 2023
China,Male,75-79 years,1990,4913435.862652998,GBD 2023
China,Male,75-79 years,1991,5099274.269516367,GBD 2023
China,Male,75-79 years,1992,5283455.549940814,GBD 2023
China,Male,75-79 years,1993,5473995.223618078,GBD 2023
China,Male,75-79 years,1994,5615450.059636985,GBD 2023
China,Male,75-79 years,1995,5816761.426970876,GBD 2023
China,Male,75-79 years,1996,6051940.525487869,GBD 2023
China,Male,75-79 years,1997,6314926.5457601845,GBD 2023
China,Male,75-79 years,1998,6592549.835599028,GBD 2023
China,Male,75-79 years,1999,6928507.14065667,GBD 2023
China,Male,75-79 years,2000,7266661.958777105,GBD 2023
China,Male,75-79 years,2001,7587144.022635868,GBD 2023
China,Male,75-79 years,2002,7928776.818357495,GBD 2023
China,Male,75-79 years,2003,8320067.500205833,GBD 2023
China,Male,75-79 years,2004,8739734.710359368,GBD 2023
China,Male,75-79 years,2005,9194465.538118536,GBD 2023
China,Male,75-79 years,2006,9635948.490193533,GBD 2023
China,Male,75-79 years,2007,10056445.38639095,GBD 2023
China,Male,75-79 years,2008,10455198.64782616,GBD 2023
China,Male,75-79 years,2009,10912516.394944012,GBD 2023
China,Male,75-79 years,2010,11346699.835597714,GBD 2023
China,Male,75-79 years,2011,11813638.114562778,GBD 2023
China,Male,75-79 years,2012,12264975.801717348,GBD 2023
China,Male,75-79 years,2013,12624682.951007051,GBD 2023
China,Male,75-79 years,2014,12919324.606474202,GBD 2023
China,Male,75-79 years,2015,13187486.482531188,GBD 2023
China,Male,75-79 years,2016,13420624.608617043,GBD 2023
China,Male,75-79 years,2017,13666241.2729835,GBD 2023
China,Male,75-79 years,2018,14039088.985946884,GBD 2023
China,Male,75-79 years,2019,14381626.563055046,GBD 2023
China,Male,75-79 years,2020,14858193.85709148,GBD 2023
China,Male,75-79 years,2021,15617963.07936285,GBD 2023
China,Male,75-79 years,2022,16528421.450708147,GBD 2023
China,Male,75-79 years,2023,17230285.422408316,GBD 2023
China,Male,80-84 years,1990,2087071.153906084,GBD 2023
China,Male,80-84 years,1991,2185019.9962466,GBD 2023
China,Male,80-84 years,1992,2294807.996623276,GBD 2023
China,Male,80-84 years,1993,2393979.8691144823,GBD 2023
China,Male,80-84 years,1994,2505038.0899506896,GBD 2023
China,Male,80-84 years,1995,2620646.710402919,GBD 2023
China,Male,80-84 years,1996,2743146.148677472,GBD 2023
China,Male,80-84 years,1997,2871652.882339437,GBD 2023
China,Male,80-84 years,1998,3003503.4901472474,GBD 2023
China,Male,80-84 years,1999,3108665.868615587,GBD 2023
China,Male,80-84 years,2000,3255001.703502126,GBD 2023
China,Male,80-84 years,2001,3429007.143166266,GBD 2023
China,Male,80-84 years,2002,3627638.817108584,GBD 2023
China,Male,80-84 years,2003,3841828.3728797166,GBD 2023
China,Male,80-84 years,2004,4099537.114527913,GBD 2023
China,Male,80-84 years,2005,4377018.474132441,GBD 2023
China,Male,80-84 years,2006,4654849.130892397,GBD 2023
China,Male,80-84 years,2007,4947948.393926523,GBD 2023
China,Male,80-84 years,2008,5267340.332371286,GBD 2023
China,Male,80-84 years,2009,5602206.249243584,GBD 2023
China,Male,80-84 years,2010,5962365.799503811,GBD 2023
China,Male,80-84 years,2011,6316146.205590899,GBD 2023
China,Male,80-84 years,2012,6668819.521086053,GBD 2023
China,Male,80-84 years,2013,7026869.212715705,GBD 2023
China,Male,80-84 years,2014,7442550.568253428,GBD 2023
China,Male,80-84 years,2015,7837329.156063559,GBD 2023
China,Male,80-84 years,2016,8217920.923157437,GBD 2023
China,Male,80-84 years,2017,8538690.855201997,GBD 2023
China,Male,80-84 years,2018,8780235.836967021,GBD 2023
China,Male,80-84 years,2019,9015404.026690312,GBD 2023
China,Male,80-84 years,2020,9274791.61240096,GBD 2023
China,Male,80-84 years,2021,9521560.624135196,GBD 2023
China,Male,80-84 years,2022,9762097.831512982,GBD 2023
China,Male,80-84 years,2023,10062361.62057277,GBD 2023
China,Male,85-89 years,1990,634544.0718677341,GBD 2023
China,Male,85-89 years,1991,676901.4588837153,GBD 2023
China,Male,85-89 years,1992,713626.1103562651,GBD 2023
China,Male,85-89 years,1993,745934.2914546238,GBD 2023
China,Male,85-89 years,1994,772109.4615124317,GBD 2023
China,Male,85-89 years,1995,803179.2875451839,GBD 2023
China,Male,85-89 years,1996,852090.0906347836,GBD 2023
China,Male,85-89 years,1997,907327.7412008368,GBD 2023
China,Male,85-89 years,1998,957547.8900170326,GBD 2023
China,Male,85-89 years,1999,1013499.52510544,GBD 2023
China,Male,85-89 years,2000,1073574.1911107055,GBD 2023
China,Male,85-89 years,2001,1141343.2922395037,GBD 2023
China,Male,85-89 years,2002,1216637.3890510148,GBD 2023
China,Male,85-89 years,2003,1297840.5222027604,GBD 2023
China,Male,85-89 years,2004,1372857.2776833596,GBD 2023
China,Male,85-89 years,2005,1475930.7355583636,GBD 2023
China,Male,85-89 years,2006,1598724.2770348503,GBD 2023
China,Male,85-89 years,2007,1735583.779526387,GBD 2023
China,Male,85-89 years,2008,1878923.4113902904,GBD 2023
China,Male,85-89 years,2009,2043397.7258059315,GBD 2023
China,Male,85-89 years,2010,2222205.613968339,GBD 2023
China,Male,85-89 years,2011,2404902.5004436867,GBD 2023
China,Male,85-89 years,2012,2601638.157875322,GBD 2023
China,Male,85-89 years,2013,2820556.077141473,GBD 2023
China,Male,85-89 years,2014,3053951.6390621746,GBD 2023
China,Male,85-89 years,2015,3298297.794420563,GBD 2023
China,Male,85-89 years,2016,3517993.4954889105,GBD 2023
China,Male,85-89 years,2017,3713836.4974435545,GBD 2023
China,Male,85-89 years,2018,3915206.046380798,GBD 2023
China,Male,85-89 years,2019,4184421.207143129,GBD 2023
China,Male,85-89 years,2020,4478449.056679675,GBD 2023
China,Male,85-89 years,2021,4757131.262724991,GBD 2023
China,Male,85-89 years,2022,4952095.969193392,GBD 2023
China,Male,85-89 years,2023,5106160.790892115,GBD 2023
China,Male,90-94 years,1990,100627.70670671496,GBD 2023
China,Male,90-94 years,1991,115209.47453724184,GBD 2023
China,Male,90-94 years,1992,132440.16016914076,GBD 2023
China,Male,90-94 years,1993,145638.14093329135,GBD 2023
China,Male,90-94 years,1994,160012.9848477433,GBD 2023
China,Male,90-94 years,1995,175244.32461061137,GBD 2023
China,Male,90-94 years,1996,189731.49171413583,GBD 2023
China,Male,90-94 years,1997,202919.3094295337,GBD 2023
China,Male,90-94 years,1998,214280.50763879484,GBD 2023
China,Male,90-94 years,1999,223620.77719016495,GBD 2023
China,Male,90-94 years,2000,234879.34378750363,GBD 2023
China,Male,90-94 years,2001,252262.8001862263,GBD 2023
China,Male,90-94 years,2002,272446.8595372445,GBD 2023
China,Male,90-94 years,2003,291921.6432854312,GBD 2023
China,Male,90-94 years,2004,314997.2410821736,GBD 2023
China,Male,90-94 years,2005,341223.18653323874,GBD 2023
China,Male,90-94 years,2006,372850.1776198247,GBD 2023
China,Male,90-94 years,2007,409917.5184947246,GBD 2023
China,Male,90-94 years,2008,449423.13521496265,GBD 2023
China,Male,90-94 years,2009,486937.3553642741,GBD 2023
China,Male,90-94 years,2010,538102.5509073152,GBD 2023
China,Male,90-94 years,2011,596711.5711009802,GBD 2023
China,Male,90-94 years,2012,661762.3984646803,GBD 2023
China,Male,90-94 years,2013,729262.3788750865,GBD 2023
China,Male,90-94 years,2014,805867.6328317964,GBD 2023
China,Male,90-94 years,2015,888021.7359959987,GBD 2023
China,Male,90-94 years,2016,967319.5563363744,GBD 2023
China,Male,90-94 years,2017,1048569.6108021544,GBD 2023
China,Male,90-94 years,2018,1141953.6432905125,GBD 2023
China,Male,90-94 years,2019,1254457.4450541346,GBD 2023
China,Male,90-94 years,2020,1386870.5627411494,GBD 2023
China,Male,90-94 years,2021,1501308.435941837,GBD 2023
China,Male,90-94 years,2022,1603579.132874262,GBD 2023
China,Male,90-94 years,2023,1702415.291695552,GBD 2023
China,Male,95+ years,1990,15987.981477958643,GBD 2023
China,Male,95+ years,1991,17846.5990368418,GBD 2023
China,Male,95+ years,1992,19685.74721351352,GBD 2023
China,Male,95+ years,1993,20979.983617780937,GBD 2023
China,Male,95+ years,1994,22080.19487633185,GBD 2023
China,Male,95+ years,1995,24006.19551442268,GBD 2023
China,Male,95+ years,1996,27857.757395666813,GBD 2023
China,Male,95+ years,1997,32379.95166807691,GBD 2023
China,Male,95+ years,1998,35901.57784705875,GBD 2023
China,Male,95+ years,1999,39640.46475446617,GBD 2023
China,Male,95+ years,2000,43771.75371634135,GBD 2023
China,Male,95+ years,2001,48107.587994795926,GBD 2023
China,Male,95+ years,2002,52279.78865323301,GBD 2023
China,Male,95+ years,2003,55878.51519998472,GBD 2023
China,Male,95+ years,2004,59255.29198703228,GBD 2023
China,Male,95+ years,2005,63301.87599888703,GBD 2023
China,Male,95+ years,2006,69291.81724538888,GBD 2023
China,Male,95+ years,2007,76473.93883061236,GBD 2023
China,Male,95+ years,2008,83509.01435259017,GBD 2023
China,Male,95+ years,2009,91623.96301768652,GBD 2023
China,Male,95+ years,2010,101559.9161169906,GBD 2023
China,Male,95+ years,2011,113427.85440589816,GBD 2023
China,Male,95+ years,2012,127021.7100480962,GBD 2023
China,Male,95+ years,2013,141431.84290537777,GBD 2023
China,Male,95+ years,2014,155914.6330833101,GBD 2023
China,Male,95+ years,2015,174462.91496182824,GBD 2023
China,Male,95+ years,2016,195921.22504709475,GBD 2023
China,Male,95+ years,2017,219568.8257652902,GBD 2023
China,Male,95+ years,2018,245027.04491776577,GBD 2023
China,Male,95+ years,2019,275177.9732140865,GBD 2023
China,Male,95+ years,2020,310693.3709293287,GBD 2023
China,Male,95+ years,2021,346335.8279435403,GBD 2023
China,Male,95+ years,2022,383573.8274542064,GBD 2023
China,Male,95+ years,2023,423704.33358751726,GBD 2023
United States of America,Female,0-4 years,1990,9640840.251823545,GBD 2023
United States of America,Female,0-4 years,1991,9804770.28333203,GBD 2023
United States of America,Female,0-4 years,1992,9917296.118473012,GBD 2023
United States of America,Female,0-4 years,1993,9954803.300520778,GBD 2023
United States of America,Female,0-4 years,1994,9914668.389819812,GBD 2023
United States of America,Female,0-4 years,1995,9809643.492872825,GBD 2023
United States of America,Female,0-4 years,1996,9689615.403089607,GBD 2023
United States of America,Female,0-4 years,1997,9592118.416773558,GBD 2023
United States of America,Female,0-4 years,1998,9535647.64969165,GBD 2023
United States of America,Female,0-4 years,1999,9521423.772193246,GBD 2023
United States of America,Female,0-4 years,2000,9543313.406473342,GBD 2023
United States of America,Female,0-4 years,2001,9624738.747971475,GBD 2023
United States of America,Female,0-4 years,2002,9697785.87325997,GBD 2023
United States of America,Female,0-4 years,2003,9754696.640126085,GBD 2023
United States of America,Female,0-4 years,2004,9811670.5953071,GBD 2023
United States of America,Female,0-4 years,2005,9864384.006276974,GBD 2023
United States of America,Female,0-4 years,2006,9944511.52935851,GBD 2023
United States of America,Female,0-4 years,2007,10037964.315216647,GBD 2023
United States of America,Female,0-4 years,2008,10101036.067223657,GBD 2023
United States of America,Female,0-4 years,2009,10097455.696584042,GBD 2023
United States of America,Female,0-4 years,2010,10039366.591735637,GBD 2023
United States of America,Female,0-4 years,2011,9936275.349256989,GBD 2023
United States of America,Female,0-4 years,2012,9811950.231971404,GBD 2023
United States of America,Female,0-4 years,2013,9706044.242736189,GBD 2023
United States of America,Female,0-4 years,2014,9663640.873533253,GBD 2023
United States of America,Female,0-4 years,2015,9675672.674083734,GBD 2023
United States of America,Female,0-4 years,2016,9696573.609180149,GBD 2023
United States of America,Female,0-4 years,2017,9685973.432363704,GBD 2023
United States of America,Female,0-4 years,2018,9626588.046974804,GBD 2023
United States of America,Female,0-4 years,2019,9511610.103194004,GBD 2023
United States of America,Female,0-4 years,2020,9357938.154967103,GBD 2023
United States of America,Female,0-4 years,2021,9210149.704093045,GBD 2023
United States of America,Female,0-4 years,2022,9122374.75932534,GBD 2023
United States of America,Female,0-4 years,2023,9059595.402899249,GBD 2023
United States of America,Female,10-14 years,1990,8585544.576935284,GBD 2023
United States of America,Female,10-14 years,1991,8819658.507943947,GBD 2023
United States of America,Female,10-14 years,1992,9009445.319267452,GBD 2023
United States of America,Female,10-14 years,1993,9167576.482856609,GBD 2023
United States of America,Female,10-14 years,1994,9284723.992681583,GBD 2023
United States of America,Female,10-14 years,1995,9361961.319707189,GBD 2023
United States of America,Female,10-14 years,1996,9445343.408650208,GBD 2023
United States of America,Female,10-14 years,1997,9548551.247483466,GBD 2023
United States of America,Female,10-14 years,1998,9681141.837968083,GBD 2023
United States of America,Female,10-14 years,1999,9867092.330200473,GBD 2023
United States of America,Female,10-14 years,2000,10067172.204569448,GBD 2023
United States of America,Female,10-14 years,2001,10256131.021993984,GBD 2023
United States of America,Female,10-14 years,2002,10410852.899034347,GBD 2023
United States of America,Female,10-14 years,2003,10485323.923186958,GBD 2023
United States of America,Female,10-14 years,2004,10485128.260194285,GBD 2023
